model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
 A4,2016,Manual,49000,Diesel,0,74.3,2,13490
 A1,2017,Manual,63000,Diesel,145,76.3,1.6,8490
 A3,2016,Manual,33000,Diesel,20,70.6,1.6,10490
 TT,2016,Manual,19000,Petrol,145,47.1,1.8,17490
 A6,2013,Manual,70000,Diesel,125,57.6,2,12750
 A4,2017,Manual,60000,Diesel,145,68.9,2,13990
 A1,2012,Manual,80000,Diesel,0,74.3,1.6,5990
 A7,2015,Automatic,31000,Diesel,125,58.9,3,16990
 A5,2015,Manual,31000,Diesel,125,57.6,2,15990
 TT,2015,Manual,33000,Petrol,145,47.1,2,16490
 A3,2016,Automatic,42000,Petrol,30,58.9,1.4,15490
 A4,2013,Automatic,81000,Diesel,125,58.9,2,7990
 A1,2015,Manual,38000,Diesel,0,80.7,1.6,9990
 A1,2016,Manual,29000,Diesel,0,76.3,1.6,8490
 A6,2015,Manual,70000,Diesel,30,65.7,2,10990
 A3,2015,Manual,51000,Diesel,30,67.3,1.6,11990
 A5,2017,Manual,28000,Diesel,145,67.3,2,17490
 A6,2016,Automatic,68000,Diesel,20,64.2,2,14490
 A5,2015,Manual,55000,Diesel,145,53.3,2,13990
 TT,2015,Automatic,46000,Petrol,160,44.1,2,16490
 Q3,2014,Manual,47000,Diesel,160,49.6,2,10490
 A1,2016,Manual,24000,Petrol,30,57.6,1.4,8990
 A4,2012,Automatic,87000,Petrol,145,47.1,2,6990
 TT,2015,Automatic,25000,Petrol,200,42.8,2,17490
 A3,2010,Manual,94000,Petrol,200,40.9,1.6,4990
 A3,2014,Manual,44000,Diesel,0,74.3,1.6,7490
 A4,2014,Manual,52000,Diesel,30,61.4,2,11490
 A3,2015,Manual,39000,Petrol,30,57.6,1.4,13990
 A1,2015,Manual,35000,Petrol,30,56.5,1.4,9490
 A1,2013,Manual,69000,Diesel,0,74.3,1.6,6490
 A4,2014,Manual,49792,Diesel,30,64.2,2,9499
 A1,2016,Manual,43000,Petrol,30,58.9,1.4,11990
 TT,2016,Manual,83000,Diesel,30,62.8,2,11990
 A6,2019,Automatic,18000,Diesel,145,47.9,2,25990
 A3,2015,Manual,59000,Diesel,20,67.3,2,12490
 A4,2016,Manual,70000,Diesel,20,70.6,2,11990
 A6,2016,Automatic,34000,Diesel,30,61.4,2,16990
 Q3,2016,Automatic,23855,Petrol,145,47.9,1.4,16449
 A5,2013,Automatic,48437,Petrol,300,34.9,3,16999
 A1,2016,Automatic,10104,Petrol,30,57.6,1.4,13999
 A3,2016,Manual,67277,Diesel,0,74.3,1.6,10399
 A5,2014,Manual,95000,Diesel,30,61.4,2,12850
 A4,2012,Manual,62000,Diesel,30,65.7,2,9500
 Q7,2015,Automatic,74000,Diesel,300,38.2,3,20990
 A3,2015,Automatic,31000,Petrol,200,40.4,2,19990
 A4,2016,Manual,24828,Petrol,125,49.6,2,15674
 Q5,2016,Automatic,29808,Diesel,200,47.1,2,19975
 A1,2015,Manual,28974,Petrol,30,56.5,1.4,12096
 Q2,2017,Manual,12343,Petrol,145,50.4,1.4,18860
 A6,2016,Automatic,35784,Diesel,30,61.4,3,18999
 A6,2016,Automatic,33881,Diesel,30,61.4,2,19999
 A5,2018,Automatic,11744,Diesel,145,61.4,2,22999
 Q3,2016,Manual,33439,Diesel,30,62.8,2,15999
 A1,2016,Manual,56637,Diesel,0,76.3,1.6,9799
 A6,2017,Automatic,46317,Diesel,145,58.9,2,19999
 A4,2017,Automatic,31209,Diesel,145,70.6,2,16321
 A3,2016,Manual,26203,Petrol,20,60.1,1,13499
 Q3,2016,Manual,69629,Diesel,30,60.1,2,14749
 A1,2015,Automatic,37553,Petrol,30,57.6,1.4,11225
 A6,2016,Automatic,62118,Diesel,145,56.5,2,17336
 A4,2017,Automatic,41982,Diesel,145,70.6,2,16036
 A1,2017,Manual,36472,Petrol,145,40.4,2,17935
 A3,2015,Automatic,70000,Petrol,30,57.6,1.4,10990
 A3,2015,Manual,79000,Diesel,20,70.6,1.6,6990
 A3,2015,Manual,49000,Diesel,0,83.1,1.6,8990
 A5,2013,Automatic,54000,Petrol,160,39.2,2,12490
 Q7,2013,Automatic,48000,Diesel,300,38.2,3,19990
 Q7,2016,Automatic,53000,Diesel,200,47.9,3,28990
 A3,2015,Manual,37000,Diesel,0,74.3,1.6,10990
 A1,2015,Manual,54802,Petrol,30,55.4,1.4,11217
 A3,2014,Manual,52561,Diesel,20,68.9,2,9284
 TT,2016,Manual,37352,Diesel,30,62.8,2,14919
 A4,2016,Automatic,31817,Diesel,30,65.7,2,18303
 A1,2017,Manual,41427,Diesel,0,76.3,1.6,11842
 A4,2016,Manual,27403,Petrol,125,53.3,1.4,12454
 A1,2012,Manual,40572,Petrol,125,53.3,1.4,8999
 Q3,2017,Automatic,21236,Petrol,200,42.2,2,22249
 Q3,2017,Manual,33952,Petrol,125,51.4,1.4,16449
 Q3,2017,Automatic,34692,Petrol,145,47.9,1.4,17499
 Q5,2014,Automatic,57924,Diesel,260,41.5,3,21500
 A3,2015,Automatic,26670,Petrol,200,40.9,2,19999
 Q3,2017,Manual,41767,Petrol,145,51.4,1.4,15749
 A5,2017,Manual,44934,Diesel,30,67.3,2,17599
 A3,2014,Manual,55000,Diesel,20,68.9,2,11137
 A4,2019,Manual,703,Petrol,145,39.2,2,23500
 A1,2017,Manual,23078,Petrol,145,57.6,1.4,11551
 TT,2015,Manual,36000,Diesel,20,67.3,2,14990
 A3,2014,Manual,49000,Diesel,20,68.9,2,9990
 Q7,2012,Automatic,87000,Diesel,300,38.2,3,14990
 A3,2017,Automatic,36521,Diesel,145,62.8,2,17999
 A6,2012,Automatic,84765,Diesel,145,56.5,2,9399
 A1,2015,Manual,31239,Diesel,0,80.7,1.6,10299
 A5,2014,Automatic,61346,Diesel,160,49.6,3,14939
 A4,2016,Manual,25634,Petrol,145,51.4,1.4,14500
 A4,2016,Manual,30000,Diesel,20,70.6,2,16500
 TT,2012,Manual,45000,Diesel,145,53.3,2,10950
 A4,2017,Manual,10000,Petrol,145,52.3,1.4,16750
 A1,2017,Manual,11000,Petrol,30,58.9,1.4,14950
 A4,2015,Manual,35762,Diesel,30,65.7,2,11899
 A3,2015,Automatic,29098,Diesel,20,70.6,1.6,11499
 Q3,2016,Manual,23484,Diesel,30,61.4,2,14449
 A3,2017,Manual,21865,Petrol,30,58.9,1.4,16499
 A3,2016,Manual,60901,Diesel,20,68.9,2,9712
 A6,2016,Automatic,26704,Diesel,30,61.4,2,20500
 A1,2017,Manual,23221,Petrol,0,67.3,1,11999
 A3,2017,Manual,17982,Petrol,145,58.9,1.4,17299
 A3,2016,Manual,80000,Diesel,30,67.3,2,8490
 A4,2012,Manual,88000,Diesel,30,62.8,2,7990
 A5,2014,Automatic,88000,Diesel,125,58.9,2,9990
 A5,2014,Manual,48000,Diesel,125,57.6,2,11990
 Q3,2014,Manual,58000,Diesel,145,54.3,2,9990
 A1,2015,Manual,31000,Diesel,0,80.7,1.6,7990
 A4,2016,Manual,36000,Petrol,145,51.4,1.4,11990
 Q3,2016,Automatic,33124,Diesel,160,50.4,2,18000
 A4,2008,Manual,91748,Diesel,160,51.4,2,4350
 A3,2016,Automatic,48097,Petrol,30,58.9,1.4,12300
 TT,2015,Manual,34889,Diesel,30,62.8,2,14900
 A3,2017,Manual,30579,Diesel,145,70.6,1.6,13500
 A3,2018,Automatic,16478,Petrol,145,56.5,1.5,18400
 A1,2016,Manual,49347,Petrol,30,55.4,1.4,9705
 A5,2015,Automatic,57141,Diesel,125,58.9,2,14999
 A6,2013,Automatic,87567,Diesel,145,56.5,2,11299
 Q2,2018,Automatic,12210,Petrol,145,52.3,1.4,22999
 TT,2017,Manual,20153,Diesel,30,62.8,2,17499
 Q3,2013,Manual,36954,Diesel,145,54.3,2,11699
 A7,2013,Automatic,75775,Diesel,200,47.9,3,14899
 TT,2016,Manual,44871,Diesel,30,62.8,2,16499
 A4,2015,Manual,31879,Diesel,30,65.7,2,12499
 A1,2016,Manual,36278,Petrol,30,56.5,1.4,11601
 A4,2013,Manual,48261,Diesel,30,64.2,2,9399
 Q5,2016,Automatic,46113,Diesel,200,47.1,2,19899
 Q2,2016,Manual,19019,Petrol,125,52.3,1.4,16599
 Q7,2015,Automatic,30296,Diesel,200,47.9,3,30999
 A3,2016,Manual,38004,Diesel,20,68.9,2,11949
 A4,2016,Manual,28669,Diesel,0,74.3,2,16499
 A3,2016,Automatic,17008,Petrol,200,40.9,2,22000
 A1,2017,Manual,22110,Petrol,30,55.4,1.4,12300
 A3,2015,Manual,52146,Diesel,0,83.1,1.6,10800
 A1,2015,Manual,34176,Petrol,30,56.5,1.4,13300
 A3,2016,Manual,33136,Petrol,30,60.1,1.4,16000
 Q3,2015,Automatic,19563,Diesel,160,50.4,2,19700
 A1,2015,Manual,35441,Diesel,0,80.7,1.6,12000
 TT,2017,Manual,23641,Petrol,145,47.1,1.8,16484
 A1,2016,Manual,16630,Petrol,30,55.4,1.4,11533
 A3,2014,Manual,86092,Diesel,0,74.3,1.6,8244
 A8,2012,Automatic,70894,Diesel,235,44.1,3,13437
 A4,2013,Automatic,29923,Diesel,200,47.1,2,14499
 Q5,2017,Manual,23221,Diesel,160,49.6,2,18299
 A3,2016,Manual,22633,Petrol,30,58.9,1.4,16799
 A3,2015,Manual,20997,Diesel,20,68.9,2,11099
 Q3,2013,Manual,42800,Diesel,145,54.3,2,10799
 Q3,2014,Manual,46621,Diesel,145,54.3,2,12499
 A1,2015,Manual,41183,Petrol,0,67.3,1,8999
 A1,2017,Manual,33723,Petrol,0,67.3,1,10599
 A6,2014,Automatic,45295,Diesel,30,64.2,2,14499
 A3,2013,Automatic,37274,Diesel,30,64.2,2,11699
 A7,2016,Automatic,56670,Diesel,125,61.4,3,18999
 A1,2012,Manual,56700,Diesel,20,68.9,2,8275
 A3,2016,Manual,25599,Petrol,30,55.4,1.4,15749
 A3,2014,Manual,32379,Diesel,0,74.3,1.6,8499
 A4,2016,Manual,40169,Diesel,0,72.4,2,14399
 Q3,2015,Manual,54775,Diesel,30,61.4,2,12249
 TT,2015,Manual,43724,Diesel,20,67.3,2,16000
 Q3,2016,Automatic,44900,Diesel,160,50.4,2,18799
 A5,2014,Automatic,62675,Diesel,125,57.6,3,12199
 A6,2016,Manual,28952,Diesel,30,64.2,2,16700
 A7,2011,Automatic,64675,Diesel,145,55.4,3,12999
 A3,2019,Automatic,4031,Petrol,145,34.9,2,33399
 A4,2017,Manual,28078,Petrol,145,51.4,1.4,17699
 A4,2016,Automatic,28958,Diesel,20,70.6,2,15599
 A3,2013,Manual,62090,Diesel,20,67.3,2,8899
 TT,2016,Manual,32354,Diesel,30,62.8,2,16749
 Q7,2016,Automatic,50514,Diesel,200,47.9,3,31499
 A1,2012,Manual,65627,Diesel,0,74.3,1.6,7175
 A6,2016,Automatic,49462,Diesel,30,61.4,2,15600
 Q5,2015,Manual,33233,Diesel,200,47.9,2,18499
 A5,2016,Manual,22309,Diesel,145,56.5,2,19499
 A1,2016,Manual,40172,Petrol,0,67.3,1,10233
 A5,2017,Manual,11587,Diesel,145,67.3,2,20999
 A8,2013,Automatic,43903,Diesel,235,44.1,3,15316
 Q5,2011,Manual,66229,Diesel,200,42.1,2,11795
 A3,2018,Manual,19811,Diesel,145,70.6,1.6,13999
 A1,2013,Manual,35138,Petrol,125,53.3,1.4,7799
 TT,2016,Manual,39803,Petrol,145,47.1,1.8,15299
 TT,2016,Manual,30814,Petrol,145,47.1,1.8,15299
 TT,2015,Manual,19978,Petrol,235,38.7,2,22299
 A3,2015,Manual,32842,Diesel,30,67.3,1.6,12999
 A3,2016,Automatic,12396,Petrol,30,58.9,1.4,14999
 A1,2018,Manual,6605,Petrol,145,55.4,1.4,14399
 Q5,2015,Automatic,40510,Diesel,235,42.8,3,24499
 Q5,2018,Automatic,15123,Diesel,145,55.4,2,27549
 TT,2016,Manual,28064,Petrol,145,47.1,1.8,16599
 A6,2016,Automatic,77019,Diesel,145,47.9,2,12999
 A3,2015,Automatic,60438,Diesel,30,62.8,2,11299
 A1,2013,Manual,43157,Diesel,0,74.3,1.6,9261
 A3,2016,Manual,30154,Diesel,20,65.7,2,15699
 A4,2017,Automatic,36715,Diesel,145,70.6,2,16599
 A3,2016,Automatic,50992,Petrol,30,58.9,1.4,12529
 Q5,2015,Manual,83855,Diesel,160,50.4,2,13063
 A3,2015,Manual,28255,Diesel,0,83.1,1.6,11530
 A3,2012,Manual,82293,Diesel,30,64.2,2,6999
 A6,2015,Automatic,36000,Diesel,125,58.9,3,17999
 A4,2013,Manual,53764,Diesel,125,60.1,2,9999
 A4,2011,Manual,65349,Diesel,30,61.4,2,8850
 A6,2010,Manual,42000,Diesel,160,49.6,2,8450
 A1,2015,Manual,21131,Diesel,0,80.7,1.6,10899
 A1,2015,Manual,20912,Petrol,30,55.4,1.4,10879
 Q3,2016,Manual,46553,Diesel,30,61.4,2,13849
 A5,2017,Manual,40858,Diesel,20,68.9,2,18189
 Q2,2017,Manual,50841,Diesel,145,64.2,1.6,15529
 A3,2015,Automatic,42248,Petrol,200,39.8,2,19300
 A1,2016,Manual,42991,Petrol,235,39.8,2,15199
 Q2,2017,Manual,34000,Petrol,145,50.4,1.4,18052
 Q2,2017,Manual,33636,Diesel,30,61.4,1.6,16999
 A4,2017,Automatic,32155,Diesel,20,67.3,2,18204
 A3,2015,Manual,37402,Diesel,20,68.9,2,9839
 A4,2019,Manual,6026,Petrol,145,39.2,2,20500
 A5,2011,Automatic,59468,Diesel,235,42.8,3,12484
 A1,2012,Automatic,56767,Petrol,125,53.3,1.4,9020
 A4,2017,Automatic,41112,Diesel,145,62.8,2,18495
 A1,2015,Manual,42670,Petrol,235,39.8,2,15499
 A4,2016,Manual,44703,Diesel,0,74.3,2,14195
 A3,2016,Manual,64753,Diesel,20,70.6,2,10999
 A7,2011,Automatic,63119,Diesel,145,53.3,3,11440
 Q3,2014,Manual,49987,Petrol,150,47.9,1.4,14840
 A5,2015,Automatic,34589,Diesel,145,56.5,2,17440
 A4,2016,Manual,57583,Diesel,30,62.8,2,15940
 A1,2015,Manual,52902,Petrol,30,58.9,1.4,10470
 A4,2016,Manual,85945,Diesel,30,64.2,2,12470
 Q7,2016,Automatic,97420,Diesel,200,47.9,3,25940
 A3,2014,Automatic,56508,Diesel,125,58.9,2,12640
 A1,2012,Manual,64446,Diesel,0,74.3,1.6,6790
 A5,2014,Automatic,57099,Diesel,125,58.9,2,14989
 A6,2016,Automatic,64561,Diesel,20,64.2,2,12550
 A3,2015,Automatic,58972,Petrol,30,57.6,1.4,12940
 A7,2014,Automatic,69743,Diesel,200,47.9,3,14840
 SQ5,2013,Automatic,95012,Diesel,260,41.5,3,17940
 A3,2015,Manual,87661,Diesel,20,70.6,1.6,8260
 A3,2004,Automatic,28477,Petrol,305,36.2,1.6,4689
 Q3,2016,Manual,30865,Diesel,30,60.1,2,15790
 A4,2017,Automatic,30364,Diesel,20,67.3,2,17290
 A3,2013,Manual,57912,Diesel,20,67.3,2,8490
 Q2,2018,Manual,9566,Petrol,145,52.3,1.4,17931
 A3,2017,Manual,30584,Petrol,145,60.1,1.4,15970
 A1,2016,Manual,10301,Petrol,0,67.3,1,11499
 A6,2017,Automatic,34026,Diesel,145,58.9,2,21699
 Q3,2016,Automatic,19126,Petrol,145,47.9,1.4,18500
 Q3,2016,Automatic,42811,Diesel,145,52.3,2,18000
 A4,2016,Automatic,45188,Diesel,0,72.4,2,13699
 Q3,2016,Automatic,25667,Diesel,160,50.4,2,18999
 A1,2015,Manual,23758,Diesel,0,80.7,1.6,9999
 Q5,2014,Manual,37245,Petrol,235,37.7,2,18499
 Q3,2016,Manual,27214,Diesel,160,49.6,2,17399
 Q2,2018,Manual,8668,Diesel,145,64.2,1.6,20192
 A3,2016,Manual,20587,Petrol,200,40.4,2,20250
 A3,2019,Manual,6469,Petrol,145,42.8,1.5,19500
 Q3,2011,Manual,35577,Petrol,235,38.7,2,10599
 A1,2015,Manual,32199,Petrol,30,55.4,1.4,11199
 Q3,2012,Manual,94547,Petrol,235,38.7,2,9290
 Q5,2009,Manual,88639,Diesel,235,42.1,2,7980
 A5,2015,Automatic,46374,Diesel,125,58.9,2,14940
 S3,2015,Manual,20000,Petrol,205,40.4,2,19940
 A6,2013,Automatic,59000,Diesel,150,55.4,2,14440
 A4,2017,Automatic,76000,Diesel,150,65.7,2,15940
 A5,2013,Automatic,44681,Diesel,125,58.9,2,11690
 A3,2015,Automatic,37000,Petrol,30,57.6,1.4,14790
 A3,2014,Automatic,73822,Diesel,125,57.6,2,11990
 A4,2016,Manual,65000,Diesel,20,72.4,2,12490
 A6,2017,Semi-Auto,20000,Diesel,150,56.5,2,21670
 A1,2013,Manual,33013,Petrol,125,53.3,1.4,9480
 A3,2016,Automatic,76000,Diesel,30,62.8,2,10470
 A3,2017,Manual,63829,Diesel,150,68.9,1.6,11670
 A7,2013,Automatic,75016,Diesel,200,47.9,3,15440
 A1,2015,Manual,40383,Petrol,30,57.6,1.4,9790
 A4,2016,Automatic,36000,Diesel,20,67.3,2,15940
 A3,2017,Manual,44151,Diesel,20,65.7,2,14970
 A3,2019,Manual,15649,Petrol,145,42.2,1.5,15470
 TT,2010,Manual,90804,Diesel,150,53.3,2,6970
 A3,2014,Semi-Auto,78699,Diesel,20,72.4,1.6,8770
 A1,2017,Manual,54837,Petrol,0,67.3,1,9950
 A1,2015,Manual,31478,Diesel,0,80.7,1.6,9470
 Q7,2014,Automatic,60634,Diesel,300,38.2,3,18940
 A4,2016,Automatic,58394,Diesel,30,62.8,3,17970
 A1,2016,Manual,36379,Petrol,0,67.3,1,10996
 A3,2015,Manual,55522,Diesel,20,68.9,2,9799
 A6,2016,Manual,41073,Diesel,30,64.2,2,15871
 A4,2016,Automatic,37089,Diesel,30,64.2,2,16499
 A5,2013,Manual,111873,Diesel,30,61.4,2,9470
 A1,2019,Semi-Auto,2000,Petrol,150,40.9,2,21970
 A4,2016,Manual,52557,Diesel,30,64.2,2,13797
 Q3,2016,Manual,46491,Diesel,30,61.4,2,13890
 TT,2007,Automatic,93392,Petrol,565,29.7,3.2,5995
 A6,2016,Automatic,65766,Diesel,30,61.4,2,16490
 A4,2017,Automatic,42156,Diesel,145,64.2,3,18470
 A4,2016,Automatic,94175,Diesel,30,61.4,2,14840
 A6,2017,Automatic,73474,Diesel,125,58.9,2,18440
 Q2,2017,Manual,31827,Diesel,145,64.2,1.6,16240
 Q2,2017,Manual,21909,Diesel,30,64.2,1.6,15940
 Q3,2016,Manual,36882,Diesel,30,61.4,2,13499
 A1,2015,Manual,47620,Petrol,0,67.3,1,9799
 Q5,2015,Manual,55411,Diesel,200,47.9,2,14670
 A1,2015,Manual,40011,Diesel,0,80.7,1.6,8990
 A5,2019,Semi-Auto,9988,Diesel,145,50.4,2,25490
 A3,2008,Manual,117000,Diesel,200,48.7,2,2995
 A3,2015,Manual,101000,Diesel,0,74.3,1.6,7793
 A3,2013,Manual,103000,Diesel,20,67.3,2,9193
 A3,2014,Manual,119000,Diesel,20,68.9,2,8492
 A6,2015,Automatic,109000,Diesel,30,64.2,2,12794
 A1,2012,Manual,76975,Diesel,20,68.9,2,8299
 A4,2015,Manual,77808,Diesel,30,64.2,2,11299
 A3,2012,Manual,88394,Diesel,125,60.1,2,6899
 A6,2016,Manual,61104,Diesel,30,61.4,2,13500
 A5,2012,Manual,78807,Diesel,30,61.4,2,8795
 Q3,2016,Manual,40414,Diesel,160,49.6,2,16777
 A4,2017,Manual,28892,Diesel,140,70.6,2,15999
 A4,2015,Manual,90000,Diesel,0,74.3,2,9390
 A3,2012,Manual,104822,Diesel,20,68.9,1.6,4895
 A5,2012,Automatic,95437,Diesel,125,58.9,2,8988
 A5,2015,Manual,81337,Diesel,30,61.4,2,13249
 A5,2016,Manual,57737,Diesel,125,58.9,2,15779
 A3,2017,Manual,36974,Petrol,30,60.1,1.4,17000
 A3,2016,Manual,122000,Diesel,0,74.3,1.6,7791
 A3,2014,Manual,107000,Diesel,20,67.3,2,7491
 A3,2015,Manual,123000,Diesel,0,83.1,1.6,6793
 A4,2013,Manual,63360,Diesel,30,64.2,2,8388
 A5,2015,Automatic,29442,Diesel,125,60.1,2,14695
 Q5,2011,Manual,139989,Petrol,300,33.6,2,7495
 A4,2015,Manual,84638,Diesel,20,67.3,2,9249
 A1,2016,Manual,18758,Diesel,20,72.4,1.6,12999
 A6,2016,Manual,20271,Diesel,30,61.4,2,17970
 A6,2016,Semi-Auto,69774,Diesel,145,55.4,2,16190
 A1,2012,Semi-Auto,46179,Petrol,125,53.3,1.4,9890
 A1,2017,Manual,31037,Petrol,0,67.3,1,10170
 A1,2015,Manual,47331,Petrol,125,52.3,1.4,10470
 Q3,2015,Semi-Auto,14973,Petrol,200,40.4,2,19970
 A3,2013,Manual,103000,Diesel,20,67.3,2,9193
 A3,2014,Manual,119000,Diesel,20,68.9,2,8492
 A4,2016,Manual,100000,Diesel,0,74.3,2,10393
 A6,2015,Manual,109000,Diesel,30,64.2,2,12794
 A3,2016,Manual,37235,Diesel,0,74.3,1.6,11000
 A3,2016,Automatic,41085,Diesel,0,74.3,1.6,11999
 A4,2017,Manual,24505,Diesel,145,72.4,2,17499
 A5,2017,Automatic,29885,Petrol,145,55.4,2,19500
 A4,2017,Manual,70816,Diesel,20,70.6,2,13799
 A4,2016,Automatic,44406,Diesel,20,67.3,2,16999
 A3,2017,Automatic,27743,Diesel,145,70.6,1.6,14699
 A5,2014,Automatic,40000,Petrol,300,34.9,3,17999
 A4,2015,Automatic,79813,Petrol,160,45.6,1.8,9500
 A3,2014,Automatic,7595,Petrol,125,50.4,1.8,12799
 A1,2014,Manual,34452,Petrol,125,52.3,1.4,10399
 A3,2015,Manual,108000,Diesel,20,68.9,2,7793
 A3,2015,Manual,130000,Diesel,0,74.3,1.6,6793
 A3,2015,Manual,128000,Diesel,20,68.9,2,6791
 A3,2015,Manual,128000,Diesel,20,68.9,2,6791
 A3,2016,Manual,122000,Diesel,0,74.3,1.6,7791
 A3,2015,Manual,123000,Diesel,0,83.1,1.6,6793
 A1,2012,Manual,43500,Petrol,30,55.4,1.2,8899
 A3,2014,Automatic,24076,Petrol,125,50.4,1.8,14525
 Q3,2015,Manual,54296,Diesel,145,52.3,2,15499
 TT,2016,Manual,16063,Diesel,30,62.8,2,16199
 A3,2015,Manual,43523,Petrol,20,60.1,1.4,13599
 A3,2016,Manual,17104,Petrol,20,60.1,1.4,15899
 A1,2015,Manual,21769,Diesel,0,80.7,1.6,11786
 A6,2015,Automatic,71494,Diesel,30,64.2,2,15352
 A3,2016,Manual,18663,Petrol,20,60.1,1,12999
 A4,2016,Manual,98791,Diesel,20,70.6,2,10199
 A3,2013,Manual,63986,Diesel,0,74.3,1.6,9312
 A4,2017,Automatic,33130,Diesel,145,67.3,2,18299
 A3,2016,Manual,38786,Diesel,20,64.2,2,14821
 A5,2015,Automatic,34116,Diesel,125,58.9,2,15999
 A4,2016,Manual,32073,Diesel,0,74.3,2,13799
 A6,2014,Automatic,30603,Diesel,30,64.2,2,15999
 Q3,2014,Automatic,29998,Diesel,200,47.9,2,14799
 A3,2016,Manual,39238,Diesel,20,65.7,2,14599
 A5,2016,Manual,34553,Diesel,125,58.9,2,13699
 A5,2016,Automatic,64713,Diesel,160,50.4,2,16199
 Q5,2015,Automatic,53990,Diesel,200,47.9,2,16638
 A4,2016,Automatic,27354,Petrol,30,55.4,2,15158
 A4,2016,Manual,87754,Diesel,0,74.3,2,10923
 A3,2016,Automatic,48573,Hybrid,0,176.6,1.4,15499
 A4,2017,Automatic,40852,Diesel,145,70.6,2,16499
 TT,2015,Manual,65799,Diesel,20,67.3,2,13999
 A1,2014,Manual,70796,Petrol,30,55.4,1.2,7875
 A3,2016,Manual,84049,Diesel,0,74.3,1.6,9699
 A1,2018,Automatic,8506,Petrol,145,55.4,1.4,17499
 A4,2014,Manual,56180,Diesel,30,61.4,2,9899
 A1,2017,Manual,29264,Diesel,150,76.3,1.6,12000
 A3,2014,Manual,48030,Diesel,0,74.3,1.6,12239
 A3,2016,Manual,11318,Petrol,30,55.4,1.4,15499
 A1,2013,Manual,29899,Petrol,125,53.3,1.4,8399
 A1,2016,Manual,28349,Petrol,30,55.4,1.4,11663
 A3,2017,Manual,21396,Petrol,20,60.1,1.4,16089
 A1,2016,Manual,33309,Diesel,20,72.4,1.6,12710
 A3,2016,Automatic,41656,Diesel,30,61.4,2,16750
 A5,2016,Automatic,14790,Petrol,160,44.1,1.8,19999
 A5,2017,Manual,16951,Petrol,125,49.6,2,19599
 A3,2016,Manual,63562,Diesel,20,68.9,2,9999
 Q7,2012,Automatic,57080,Diesel,300,38.2,3,18299
 A4,2017,Automatic,33112,Diesel,145,65.7,2,17750
 A3,2014,Automatic,37357,Petrol,200,40.9,2,17499
 A6,2016,Automatic,40984,Diesel,145,56.5,2,19499
 Q3,2015,Manual,25447,Diesel,145,52.3,2,16999
 A4,2016,Automatic,46616,Diesel,30,67.3,2,15999
 A3,2017,Automatic,14751,Diesel,20,72.4,1.6,18599
 A3,2015,Manual,54735,Diesel,0,83.1,1.6,10249
 A3,2015,Manual,41843,Diesel,0,83.1,1.6,9999
 A3,2015,Manual,74209,Diesel,0,74.3,1.6,8599
 A1,2016,Manual,31461,Diesel,0,76.3,1.6,10159
 A3,2016,Manual,37812,Diesel,125,58.9,2,11250
 Q5,2017,Automatic,15183,Diesel,145,55.4,2,27499
 Q5,2016,Automatic,85503,Diesel,200,47.1,2,16749
 A3,2015,Automatic,38456,Petrol,30,57.6,1.4,14999
 A1,2019,Manual,2504,Petrol,145,52.3,1,16499
 A3,2015,Automatic,57345,Petrol,20,58.9,1.2,10195
 A1,2017,Manual,27015,Petrol,145,55.4,1.4,12313
 Q3,2017,Manual,25737,Petrol,125,51.4,1.4,17749
 A1,2016,Manual,65436,Diesel,0,76.3,1.6,9249
 A6,2016,Automatic,44652,Diesel,20,67.3,2,13699
 TT,2016,Manual,17374,Petrol,160,46.3,1.8,17695
 A1,2016,Manual,48090,Petrol,30,55.4,1.4,11999
 A4,2016,Manual,55514,Diesel,30,67.3,2,15495
 Q3,2012,Manual,62898,Diesel,160,49.6,2,10999
 A1,2016,Manual,24755,Diesel,0,76.3,1.6,10726
 A1,2016,Manual,25818,Diesel,0,76.3,1.6,11447
 A4,2017,Manual,25562,Diesel,145,70.6,2,17995
 A6,2015,Automatic,47694,Diesel,30,64.2,2,15800
 A6,2017,Automatic,40930,Diesel,145,58.9,2,20000
 A6,2016,Manual,56904,Diesel,30,61.4,2,16295
 A4,2017,Automatic,13063,Petrol,145,52.3,2,22199
 A5,2015,Manual,37314,Diesel,145,55.4,2,13650
 Q3,2017,Automatic,18153,Petrol,145,47.9,1.4,18000
 A4,2016,Automatic,48764,Diesel,0,72.4,2,13476
 Q3,2016,Automatic,36483,Diesel,160,50.4,2,18625
 A3,2015,Automatic,28457,Diesel,125,57.6,2,15995
 Q3,2016,Automatic,42624,Diesel,145,51.4,2,17250
 A1,2017,Manual,29155,Diesel,0,76.3,1.6,9999
 A5,2013,Manual,37362,Diesel,125,57.6,2,10000
 Q2,2017,Manual,25777,Petrol,125,52.3,1.4,16595
 A1,2017,Manual,21054,Petrol,30,58.9,1.4,14761
 A1,2017,Manual,10909,Petrol,0,67.3,1,11949
 A1,2013,Automatic,49898,Petrol,125,53.3,1.4,10328
 A1,2015,Manual,37759,Diesel,0,80.7,1.6,9999
 A1,2014,Manual,55433,Petrol,200,40.4,2,13499
 A7,2018,Automatic,19132,Petrol,150,39.8,3,38880
 A1,2015,Manual,25026,Petrol,30,58.9,1.4,11960
 TT,2015,Manual,20517,Diesel,20,67.3,2,15699
