대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Jan-20-2020,3529,3529. 어린이대공원정문,정기,F,AGE_005,6,492.32,5.08,21840.0,148
Mar-20-2020,1244,1244. 문정 법조단지8,정기,M,AGE_007,1,83.75,0.72,3110.0,63
Mar-20-2020,2063,2063. 대방역 4번출구,일일(회원),F,AGE_003,6,4016.59,37.03,159600.0,276
Feb-20-2020,2702,2702. 마곡 엠밸리2단지,일일(회원),F,AGE_002,3,407.61,4.25,18320.0,157
May-20-2020,1851,1851. 가산디지털단지 7번출구,일일(회원),F,AGE_002,18,2401.58,23.99,103440.0,1029
Apr-20-2020,268,268. 그랜드컨벤션센터 앞,정기,M,AGE_004,83,6488.13,49.02,211280.0,2411
Mar-20-2020,2361,2361. 압구정역 교차로,일일(회원),M,AGE_002,21,6487.63,52.74,227370.0,1423
May-20-2020,512,512. 뚝섬역 1번 출구 옆,일일(비회원),F,AGE_008,1,128.7,1.16,5000.0,40
Jan-20-2020,1831,1831. 메이퀸웨딩컨벤션 앞,일일(회원),M,AGE_003,2,131.16,0.94,4050.0,28
Jan-20-2020,358,358. 성대입구 사거리,일일(회원),F,AGE_002,33,1714.62,18.58,80070.0,792
Mar-20-2020,1414,1414. 사가정역 1번출구,정기,F,AGE_007,2,165.0,1.49,6410.0,36
Mar-20-2020,1952,1952. 천왕연지타운2단지 앞,단체,F,AGE_002,1,11.84,0.14,610.0,4
May-20-2020,200,200. 국회의원회관,정기,M,AGE_005,39,658.57,5.05,21800.0,2154
Feb-20-2020,2037,2037. 동작역 5번출구 동작주차공원,일일(회원),F,AGE_004,2,359.67,3.43,14810.0,102
Jan-20-2020,953,953. 서울연신초등학교,정기,F,AGE_002,12,1176.62,11.4,49070.0,398
Feb-20-2020,379,379. 서울역9번출구,정기,M,AGE_002,47,4065.87,34.39,148220.0,821
Feb-20-2020,714,714. 한국SGI 양천문화회관 앞,정기,M,AGE_001,1,49.09,0.37,1610.0,5
Feb-20-2020,608,608. 전농삼성아파트,정기,M,AGE_005,9,2239.32,18.74,80810.0,256
Mar-20-2020,2060,2060. 남성역3번출구 뒤,정기,M,AGE_005,37,1647.2,13.59,58430.0,455
May-20-2020,579,579. 마장역 4번출구,정기,F,AGE_005,14,371.76,3.98,17130.0,242
May-20-2020,1282,1282. 송파소방서 맞은편(성내4교),단체,F,AGE_001,3,121.4,1.11,4790.0,156
Apr-20-2020,1606,1606. 태릉입구역 3번출구 ,단체,F,AGE_001,2,64.35,0.58,2500.0,27
Jan-20-2020,1244,1244. 문정 법조단지8,정기,F,AGE_005,5,206.21,1.79,7690.0,50
Mar-20-2020,625,625. 답십리초등학교 앞(현대시장 옆),정기,F,AGE_004,16,3476.27,33.91,146190.0,480
Mar-20-2020,1448,1448. 코스트코 상봉점,단체,M,AGE_002,2,127.15,1.15,4940.0,23
Jan-20-2020,841,841. 신용산역 1번 출구,일일(회원),M,AGE_002,31,12584.49,107.96,465220.0,1299
May-20-2020,250,250. 대림아파트 사거리,정기,M,AGE_003,90,2731.32,22.73,97940.0,2200
Mar-20-2020,1408,1408. 먹골역 6번출구 앞,정기,M,AGE_005,16,718.96,6.01,25850.0,237
Mar-20-2020,1663,1663. 동해문화예술관앞,단체,F,AGE_001,3,230.24,2.37,10200.0,171
Apr-20-2020,927,927. 연신내역 3번출구 인근,일일(회원),M,AGE_002,18,1215.4,10.79,46580.0,688
May-20-2020,267,267. 삼성화재 사옥 옆,정기,F,AGE_003,74,5315.42,53.78,231860.0,2047
May-20-2020,433,433. 을지로입구역 2번출구,정기,M,AGE_002,81,4300.19,33.63,144790.0,2107
May-20-2020,1697,1697.상계주공2단지 219동,정기,M,AGE_005,3,0.0,0.0,0.0,141
Mar-20-2020,2281,2281. 연세사랑병원신관앞,정기,M,AGE_004,11,1645.17,10.8,46620.0,223
Feb-20-2020,1244,1244. 문정 법조단지8,정기,F,AGE_004,14,1458.84,14.19,61160.0,477
Mar-20-2020,1958,1958. 강서수도사업소민원센터,정기,F,AGE_001,27,406.41,4.36,18660.0,125
Mar-20-2020,628,628. 휘봉고등학교 앞,정기,F,AGE_005,4,122.68,1.0,4350.0,47
Feb-20-2020,1265,1265. 문정동 근린공원,정기,M,AGE_005,46,7122.75,56.84,245070.0,603
Apr-20-2020,1231,1231. 잠실역 6번출구,일일(회원),M,AGE_001,4,751.42,5.85,25210.0,194
Apr-20-2020,1184,1184. 마곡13단지,일일(회원),F,AGE_001,1,0.0,0.0,0.0,29
Apr-20-2020,817,817. 삼각지역 4번출구 앞,정기,F,AGE_002,35,1837.98,18.93,81580.0,915
Feb-20-2020,1337,1337. 돈암성당 옆,정기,M,AGE_007,11,316.45,3.29,14270.0,177
May-20-2020,2331,2331. 동영문화센터앞,정기,M,AGE_006,5,542.67,4.09,17620.0,425
Jan-20-2020,1619,1619. 중계동 하나프라자빌딩 앞(중1-1),정기,M,AGE_003,49,6380.0,49.53,213510.0,697
May-20-2020,2501,2501. 서초 포레스타5단지,일일(회원),M,AGE_003,8,781.95,6.72,28980.0,245
May-20-2020,142,142. 아현역 4번출구 앞,일일(회원),F,AGE_004,1,142.08,1.28,5520.0,53
Feb-20-2020,1211,1211. 방이삼거리,정기,M,AGE_001,3,60.62,0.57,2430.0,14
Apr-20-2020,585,585. 성수2가1동 공영주차장 인근,정기,F,AGE_007,2,43.91,0.4,1740.0,18
Apr-20-2020,841,841. 신용산역 1번 출구,단체,M,AGE_001,2,343.81,3.36,14470.0,108
Apr-20-2020,466,466.롯데호텔,정기,M,AGE_004,18,0.0,0.0,0.0,977
Jan-20-2020,2272,2272. 교대입구 교차로,일일(회원),F,AGE_001,1,26.2,0.24,1050.0,14
Jan-20-2020,615,615. 용두동 래미안허브리츠아파트 앞,일일(회원),M,AGE_003,1,127.35,1.11,4800.0,31
Mar-20-2020,534,534. 금호사거리,정기,M,AGE_005,5,231.04,1.96,8470.0,68
May-20-2020,1120,1120. 대림경동아파트앞,일일(회원),M,AGE_003,37,6005.77,48.17,207720.0,1274
Apr-20-2020,390,390. 충무로역 1번출구,일일(회원),M,AGE_004,1,0.0,0.0,0.0,47
May-20-2020,1177,1177. 수명중?고교,정기,F,AGE_003,28,668.55,6.22,26850.0,791
Feb-20-2020,2621,2621. 한성백제역 2번 출구,단체,F,AGE_004,3,347.41,2.96,12760.0,119
May-20-2020,1692,1692. 온곡초교 교차로,정기,F,AGE_001,8,333.53,2.72,11760.0,208
May-20-2020,1003,1003. 해공도서관앞,정기,F,AGE_006,5,1305.71,13.58,58560.0,112
May-20-2020,659,659. 제기역1번출구,정기,M,AGE_005,35,795.87,6.49,27970.0,1140
Mar-20-2020,1296,1296. 석촌호수교차로 (송파나루근린공원 앞),정기,F,AGE_004,9,429.28,3.96,17090.0,253
Apr-20-2020,1014,1014. 강동구평생학습관앞,정기,F,AGE_006,1,77.05,0.98,4230.0,47
Apr-20-2020,3506,3506. 영동대교 북단,정기,F,AGE_002,97,6050.93,58.27,251150.0,2098
Apr-20-2020,2297,2297. 남부터미널역 1번출구,정기,M,AGE_003,70,10649.8,82.04,353670.0,2563
Jan-20-2020,1228,1228. 마천사거리 ,일일(회원),F,AGE_002,8,675.69,9.86,42510.0,333
Jan-20-2020,346,346. 맥스타일 앞,일일(회원),M,AGE_001,1,0.0,0.0,0.0,36
May-20-2020,3533,3533. 건대입구역 사거리(롯데백화점),정기,M,AGE_007,5,90.09,0.84,3630.0,193
Mar-20-2020,1217,1217. 송파파인타운 7단지,정기,M,AGE_003,36,3606.33,29.43,126858.68,1114
Apr-20-2020,1639,1639. 희성오피앙,정기,F,AGE_001,1,0.0,0.0,0.0,73
May-20-2020,1685,1685. 불암고등학교 앞 횡단보도,정기,F,AGE_005,13,148.12,1.47,6310.0,109
Jan-20-2020,2348,2348. 포스코사거리(기업은행),일일(회원),F,AGE_003,6,259.54,2.62,11250.0,184
May-20-2020,1546,1546. 송천동우체국,일일(회원),M,AGE_005,2,74.65,0.67,2900.0,135
Apr-20-2020,1050,1050.  둔촌역 3번 출입구,일일(회원),F,AGE_003,34,3309.56,32.99,142270.0,1330
Feb-20-2020,1053,1053. 동명근린공원 진입로 (아리수로),정기,M,AGE_006,1,11.66,0.07,310.0,3
May-20-2020,3517,3517. 용마사거리,정기,M,AGE_003,102,7318.32,57.62,248440.0,3232
Apr-20-2020,2025,2025. 흑석역 1번출구,단체,M,AGE_001,5,1225.67,8.35,35990.0,585
Feb-20-2020,2069,2069. 숭실대 입구역3번 출구 앞,일일(회원),M,AGE_003,1,118.4,1.07,4600.0,34
Mar-20-2020,1665,1665. 양지근린공원앞,일일(회원),F,AGE_002,6,180.8,2.12,9130.0,203
May-20-2020,1029,1029. 롯데 시네마,일일(비회원),F,AGE_008,1,0.0,0.0,0.0,115
Jan-20-2020,825,825. 서빙고동 주민센터 앞,정기,F,AGE_001,3,788.15,7.1,30620.0,174
Feb-20-2020,2054,2054. 삼익아파트,정기,F,AGE_002,4,24.07,0.24,1030.0,9
Mar-20-2020,1401,1401. 극동늘푸른아파트,일일(회원),F,AGE_003,8,1491.41,13.48,58170.0,350
Feb-20-2020,829,829. 베르가모앞,일일(회원),F,AGE_005,5,265.45,2.88,12390.0,318
May-20-2020,344,344. 성균관대 E하우스 앞,정기,M,AGE_002,67,2517.33,22.01,94890.0,887
Mar-20-2020,150,150. 서강대역 2번출구 앞,단체,F,AGE_004,2,442.63,4.63,19960.0,133
Feb-20-2020,1528,1528. 삼각산동 주민센터,정기,M,AGE_002,43,1109.03,9.31,40050.0,247
May-20-2020,849,849. 삼각지 자이아파트,단체,F,AGE_005,5,0.0,0.0,0.0,1092
Apr-20-2020,1248,1248. 방이초등학교,정기,M,AGE_001,3,546.31,3.7,15920.0,20
Mar-20-2020,356,356. KT혜화지사 앞,일일(회원),M,AGE_002,33,1103.4,10.25,44120.0,620
Apr-20-2020,1827,1827. 독산보도육교 앞 자전거 보관소,일일(회원),F,AGE_006,2,344.07,3.73,16090.0,194
Apr-20-2020,972,972. 수색역,일일(회원),F,AGE_003,1,0.0,0.0,0.0,45
Mar-20-2020,1372,1372. KEB은행 고대점,일일(회원),M,AGE_001,3,320.12,2.7,11660.0,135
Jan-20-2020,1015,1015. 샛마을 근린공원,일일(회원),M,AGE_003,2,38.82,0.3,1290.0,143
Mar-20-2020,3525,3525. 금호스포츠센터앞,정기,M,AGE_007,11,1858.69,16.74,72210.0,375
Mar-20-2020,2342,2342. 대청역 1번출구  뒤,일일(회원),M,AGE_001,3,2070.55,21.97,94730.0,213
Apr-20-2020,201,201. 진미파라곤 앞,단체,F,AGE_002,5,585.8,4.3,18560.0,152
Mar-20-2020,1305,1305. 성북구청,정기,M,AGE_002,54,2345.21,19.05,82050.0,610
Apr-20-2020,2237,2237.서울남부터미널 대합실 입구,일일(회원),M,AGE_002,7,1140.31,10.42,44890.0,295
Apr-20-2020,2504,2504. 신사역 4번출구 뒤,일일(회원),F,AGE_004,1,40.93,0.45,1950.0,15
Apr-20-2020,205,205. 산업은행 앞,일일(회원),F,AGE_007,3,87.97,0.89,3830.0,99
Apr-20-2020,575,575. 중앙농협 중곡지점,정기,F,AGE_004,2,105.71,1.01,4330.0,78
Jan-20-2020,440,440. 하늘공원 입구,정기,M,AGE_003,15,3706.49,34.1,146920.0,477
Jan-20-2020,2104,2104. 사당역 5번출구,정기,M,AGE_005,10,2252.03,21.2,91430.0,222
May-20-2020,1820,1820. 신한은행 시흥대로금융센터지점,일일(회원),F,AGE_002,8,281.63,2.63,11300.0,309
Feb-20-2020,191,191. 서우빌딩(바른학원),정기,F,AGE_005,1,53.92,0.43,1840.0,20
Apr-20-2020,2313,2313. 금원빌딩 앞,정기,F,AGE_004,22,7733.46,61.76,266190.0,847
May-20-2020,420,420. 서울시 공공자전거 상암센터,일일(회원),M,AGE_004,48,8159.77,63.95,275690.0,3771
Jan-20-2020,144,144. 공덕역 8번출구,일일(비회원),M,AGE_008,1,136.94,1.23,5320.0,33
May-20-2020,1242,1242. 문정 법조단지6,일일(회원),M,AGE_002,2,0.0,0.0,0.0,101
Mar-20-2020,1406,1406. 망우청소년수련관,단체,F,AGE_004,3,76.45,0.69,2970.0,31
Jan-20-2020,1925,1925. 동양미래대학교 정문 옆,일일(비회원),F,AGE_008,1,67.18,0.61,2610.0,17
Feb-20-2020,1401,1401. 극동늘푸른아파트,정기,F,AGE_005,5,165.23,1.45,6250.0,54
May-20-2020,1862,1862.스타즈호텔독산 빌딩 앞,정기,M,AGE_005,3,0.0,0.0,0.0,162
Feb-20-2020,2504,2504. 신사역 4번출구 뒤,일일(회원),M,AGE_003,7,1776.36,13.01,56110.0,450
Apr-20-2020,332,332. 을지로2가 사거리 남측,일일(회원),M,AGE_002,10,2186.73,17.69,76290.0,345
May-20-2020,3541,3541. 커먼그라운드,일일(회원),F,AGE_005,1,109.24,1.42,6130.0,47
May-20-2020,418,418. 월드컵경기장역 3번출구 옆,정기,F,AGE_001,17,1444.62,13.23,57060.0,778
Mar-20-2020,1124,1124. 발산역 6번출구옆(다이소앞),정기,F,AGE_003,91,14792.26,125.16,539590.89,1647
Jan-20-2020,2026,2026. 흑석역 4번출구,일일(회원),M,AGE_002,7,3065.76,26.44,113970.0,308
Mar-20-2020,1642,1642. 서울여대 남문,일일(회원),F,AGE_007,1,56.63,0.6,2600.0,17
Feb-20-2020,1722,1722. 창동청소년수련관,일일(회원),M,AGE_003,1,63.8,0.42,1790.0,9
Feb-20-2020,1418,1418. 새솔초등학교,일일(회원),M,AGE_004,3,376.68,2.9,12520.0,100
Apr-20-2020,1843,1843. 독산고등학교,일일(회원),F,AGE_003,5,679.55,7.17,30900.0,198
Feb-20-2020,524,524. 래미안금호하이리버 아파트 102동 옆,정기,M,AGE_003,6,830.23,6.23,26870.0,147
Mar-20-2020,544,544. 광남중학교,단체,F,AGE_004,4,996.78,9.3,40120.0,257
May-20-2020,103,103. 망원역 2번출구 앞,정기,M,AGE_007,16,4066.5,36.09,155590.0,1089
May-20-2020,2273,2273. 일동제약 사거리,단체,F,AGE_003,2,31.36,0.41,1760.0,8
May-20-2020,617,617. 청솔우성아파트 앞,일일(회원),M,AGE_003,10,463.95,3.86,16640.0,483
Feb-20-2020,334,334. 종로3가역 2번출구 뒤,정기,M,AGE_002,55,4213.35,38.95,167800.0,790
Mar-20-2020,242,242. 신길선원가와인아파트 앞,정기,F,AGE_002,15,610.68,6.45,27850.0,256
Apr-20-2020,1137,1137. 등촌2동주민센터,일일(회원),M,AGE_002,7,536.72,4.15,17910.0,103
Apr-20-2020,2303,2303. 논현역 7번출구,정기,M,AGE_004,60,7393.18,61.47,264940.0,1648
Jan-20-2020,507,507. 성수아이에스비즈타워 앞,일일(회원),M,AGE_002,12,957.82,7.2,30980.0,186
May-20-2020,829,829. 베르가모앞,일일(비회원),M,AGE_008,2,337.45,3.04,13110.0,165
Jan-20-2020,1315,1315. 고려사대부속중고 정문,정기,M,AGE_005,4,1280.32,10.24,44100.0,62
May-20-2020,1128,1128. 화곡역 6번출구,일일(회원),M,AGE_004,2,272.33,2.45,10580.0,167
Mar-20-2020,2280,2280. 서울서초고용센터앞,정기,F,AGE_003,33,3476.45,32.62,140620.0,1284
Apr-20-2020,747,747. 목동3단지 상가,일일(회원),F,AGE_004,1,211.18,2.58,11110.0,48
Apr-20-2020,1160,1160. 양천향교역 7번출구앞,정기,M,AGE_004,178,27297.33,205.41,885220.0,5212
May-20-2020,2316,2316. 삼성역 8번출구,일일(회원),F,AGE_001,1,0.0,0.0,0.0,43
Feb-20-2020,948,948. 디지털미디어 시티역 4번출구,정기,F,AGE_002,7,1794.73,16.92,72940.0,233
May-20-2020,2601,2601. 석촌호수 서호사거리,정기,F,AGE_003,114,2838.37,28.68,123710.0,3265
May-20-2020,1960,1960. 화광신문사 앞,정기,M,AGE_002,115,11646.73,98.24,423290.0,2586
May-20-2020,720,720. 서울강월초등학교 앞,정기,M,AGE_001,1,15.97,0.15,640.0,6
Apr-20-2020,225,225. 앙카라공원 앞,정기,F,AGE_005,32,2503.72,25.85,111440.0,1516
Jan-20-2020,129,129. 신촌역(2호선) 6번출구 옆,일일(회원),M,AGE_001,2,167.23,1.19,5150.0,37
Jan-20-2020,1442,1442. (구)신한은행 중랑교지점,정기,F,AGE_001,1,0.0,0.0,0.0,55
Jan-20-2020,533,533. 우리은행 금호동 지점 앞,정기,M,AGE_003,14,2479.41,16.85,72660.0,495
May-20-2020,127,127. 현대벤처빌 앞,일일(회원),M,AGE_002,6,436.78,3.89,16790.0,226
Mar-20-2020,1705,1705. 도봉구청 정문앞,일일(회원),F,AGE_004,1,113.77,1.03,4420.0,53
Apr-20-2020,1447,1447. 면목역 3번출구,일일(회원),M,AGE_004,5,314.78,2.05,8840.0,311
Apr-20-2020,1512,1512. 강북중학교 앞,정기,F,AGE_004,27,1998.45,22.9,98630.0,903
Jan-20-2020,1637,1637. KT 노원점 건물 앞,정기,M,AGE_001,5,402.12,2.94,12660.0,149
Mar-20-2020,1986,1986. 태평양물산빌딩,정기,F,AGE_005,10,1419.73,12.79,55100.0,479
Feb-20-2020,965,965. 서울특별시 은평병원,정기,F,AGE_007,3,121.26,1.21,5190.0,91
Jan-20-2020,2396,2396. 영동3교 북단(우성캐릭터 앞 보도),정기,F,AGE_001,6,1712.78,16.53,71270.0,607
Apr-20-2020,1985,1985. 구로도서관,정기,M,AGE_001,2,155.47,1.53,6620.0,67
Mar-20-2020,1126,1126. 우장산역 1번출구옆(우장산아이파크105동앞),일일(회원),F,AGE_002,15,2016.13,19.32,83220.0,699
May-20-2020,277,277. 영등포뉴타운지하상가 2번게이트,정기,M,AGE_003,78,3895.75,31.9,137510.0,1933
May-20-2020,732,732. 신월동 이마트,정기,M,AGE_004,36,2649.94,20.17,86930.0,1770
May-20-2020,237,237. 보라매 두산위브 건너편,일일(회원),M,AGE_004,8,323.45,2.81,12110.0,339
Jan-20-2020,403,403. 부엉이공원 앞,정기,F,AGE_002,23,1728.55,17.16,74040.0,236
Feb-20-2020,2000,2000. 신도림4차 e편한세상 아파트 1109동 앞,일일(회원),M,AGE_002,12,1613.45,14.62,63020.0,401
Apr-20-2020,1693,1693. 원자력 병원,정기,M,AGE_001,2,68.65,0.63,2730.0,35
May-20-2020,701,701. 목동사거리 부근,정기,F,AGE_006,5,92.49,1.2,5190.0,85
Apr-20-2020,1373,1373. 성북구보건소 건너편,정기,M,AGE_003,21,4078.47,32.39,139630.0,551
Jan-20-2020,2622,2622. 올림픽공원역 3번출구,정기,F,AGE_004,26,4423.42,44.16,190450.0,1665
Mar-20-2020,657,657. 동대문롯데캐슬아파트 앞,정기,M,AGE_005,31,6360.37,55.65,239860.0,1232
Mar-20-2020,625,625. 답십리초등학교 앞(현대시장 옆),정기,F,AGE_006,6,94.27,0.85,3720.0,332
Feb-20-2020,453,453. 종로오가 지하쇼핑센터 14번출구,일일(회원),F,AGE_003,1,19.82,0.18,770.0,9
Apr-20-2020,1806,1806. 에이스하이엔드타워9차 앞,정기,F,AGE_005,3,92.15,0.83,3580.0,86
May-20-2020,1349,1349. 월계2교 버스정류장 앞,일일(회원),F,AGE_004,6,626.85,5.84,25190.0,320
Mar-20-2020,1280,1280. 송파파크데일 2단지입구 앞 주차장,일일(회원),F,AGE_004,4,739.71,6.33,27290.0,202
Jan-20-2020,1320,1320. LG베스트샵 종암점,정기,M,AGE_002,63,6204.19,51.52,222060.0,601
Apr-20-2020,3534,3534. 건대입구역 5번출구 뒤,단체,F,AGE_005,1,0.0,0.0,0.0,0
Mar-20-2020,307,307. 서울역사박물관 앞,정기,F,AGE_003,25,1840.24,17.87,77000.0,518
Apr-20-2020,2063,2063. 대방역 4번출구,정기,F,AGE_008,1,12.08,0.14,610.0,7
May-20-2020,2360,2360. 도곡1동 주민센터 교차로,일일(회원),M,AGE_001,1,54.35,0.42,1830.0,11
Apr-20-2020,1199,1199. 우장산역 3번출구,정기,M,AGE_006,5,167.16,1.48,6400.0,83
Jan-20-2020,2058,2058. 노량진동 맥도널드앞,일일(회원),F,AGE_003,2,189.13,1.85,7960.0,49
Apr-20-2020,302,302. 경복궁역 4번출구 뒤,정기,F,AGE_007,1,352.31,3.13,13480.0,79
Mar-20-2020,2116,2116. 에이스에이존빌딩,일일(회원),F,AGE_004,3,255.46,2.5,10760.0,137
Feb-20-2020,1428,1428. 원묵고등학교,정기,M,AGE_004,12,1263.48,8.98,38640.0,160
Apr-20-2020,1526,1526. 수유동 채선당앞,정기,F,AGE_002,51,2789.85,27.36,117940.0,926
Jan-20-2020,1672,1672. 상계동수락리버시티,정기,F,AGE_007,2,163.08,1.59,6890.0,70
May-20-2020,3515,3515. 서울숲 관리사무소,일일(비회원),F,AGE_002,1,158.3,1.43,6150.0,54
Jan-20-2020,939,939. 은평구청 교차로,정기,M,AGE_003,34,12999.88,102.1,440010.0,319
May-20-2020,740,740. 으뜸공원,일일(회원),M,AGE_003,13,1021.21,9.43,40660.0,523
Apr-20-2020,1105,1105. 방화근린공원,정기,M,AGE_001,1,43.84,0.29,1230.0,9
Mar-20-2020,314,314. 국립현대미술관,정기,F,AGE_001,2,267.95,2.47,10660.0,147
Apr-20-2020,701,701. 목동사거리 부근,정기,F,AGE_005,3,202.14,1.67,7210.0,57
Jan-20-2020,422,422. 문화비축기지,정기,F,AGE_003,2,70.2,0.82,3540.0,50
Mar-20-2020,616,616. 서울시립대 앞,일일(회원),M,AGE_004,1,364.66,2.61,11230.0,56
Feb-20-2020,1109,1109. 공항시장역 4번출구,일일(회원),M,AGE_002,4,578.09,4.61,19830.0,155
Feb-20-2020,1342,1342. 성북쉼터 앞,정기,F,AGE_004,3,181.64,1.94,8340.0,65
May-20-2020,1185,1185. 등촌9단지,정기,M,AGE_003,79,1562.88,13.53,58170.0,979
Feb-20-2020,1172,1172. 가양3동 주민센터,정기,F,AGE_002,11,2146.56,21.36,92030.0,271
Jan-20-2020,2255,2255.시민의숲역 1번출구 옆,정기,M,AGE_006,19,1734.22,16.04,69150.0,448
May-20-2020,180,180. 충정로역 7번출구 아래,정기,F,AGE_006,7,1142.29,13.12,56560.0,416
May-20-2020,1119,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),정기,M,AGE_008,2,0.0,0.0,0.0,154
May-20-2020,1908,1908. 해원리바파크 육교 밑,정기,F,AGE_004,28,924.86,9.57,41260.0,1045
Jan-20-2020,2340,2340. 삼호물산버스정류장(23370) 옆,정기,M,AGE_007,1,1553.9,12.14,52320.0,55
Feb-20-2020,2109,2109. 은천로입구 가로공원,일일(회원),M,AGE_003,8,1072.89,9.12,39330.0,214
May-20-2020,703,703. 오목교역 7번출구 앞,일일(회원),M,AGE_006,2,0.0,0.0,0.0,58
Jan-20-2020,1668,1668. 중계역 6번출구,정기,M,AGE_001,14,465.58,4.3,18550.0,182
Feb-20-2020,1022,1022. 길동 사거리(초소앞),정기,F,AGE_005,2,221.76,1.93,8340.0,110
Feb-20-2020,1336,1336. 성북3교 위,일일(비회원),M,AGE_008,1,1182.5,10.66,45940.0,31
Apr-20-2020,217,217. NH농협은행 앞,정기,F,AGE_004,18,1220.81,9.64,41570.0,969
Feb-20-2020,1679,1679. 삼육대 도서관,정기,M,AGE_002,20,5825.58,42.87,184890.0,932
Jan-20-2020,162,162. 봉원고가차도 밑,일일(회원),M,AGE_002,8,588.41,4.71,20330.0,137
Apr-20-2020,1059,1059. 래미안 강동팰리스(102동),정기,F,AGE_004,11,475.0,4.29,18550.0,322
May-20-2020,969,969. 은평 지웰테라스,일일(회원),F,AGE_002,1,38.77,0.41,1780.0,11
May-20-2020,2308,2308. 압구정파출소 앞,일일(회원),F,AGE_002,32,2553.06,27.8,119850.0,1727
Mar-20-2020,1833,1833. 독산역 1번출구 앞 자전거보관소,일일(회원),F,AGE_002,11,1969.41,19.39,83580.0,655
May-20-2020,1669,1669. 중계역 3번출구,단체,M,AGE_002,1,109.43,1.05,4530.0,36
Jan-20-2020,1363,1363. 보문4교 인근,일일(회원),M,AGE_002,20,1597.35,12.85,55350.0,380
May-20-2020,1106,1106. 신방화사거리,정기,M,AGE_004,100,8314.59,64.75,279100.0,2438
May-20-2020,1663,1663. 동해문화예술관앞,정기,M,AGE_004,74,936.64,7.74,33370.0,2978
May-20-2020,2122,2122. 낙성대로 입구,일일(회원),F,AGE_005,1,234.73,2.37,10220.0,71
May-20-2020,1999,1999. 수궁동 성당 주변,일일(회원),M,AGE_001,2,876.21,7.06,30400.0,155
Mar-20-2020,2105,2105. 미성동 신림체육센터,일일(비회원),F,AGE_008,1,169.37,1.53,6580.0,38
Feb-20-2020,1194,1194. 센서텍㈜,정기,M,AGE_006,4,88.0,0.74,3130.0,27
Jan-20-2020,2170,2170. 조원동서울본병원,정기,M,AGE_002,57,3408.51,21.08,90900.0,935
Feb-20-2020,1735,"1735. 도봉역 1,2번 출구사이 건너편",일일(회원),M,AGE_002,5,940.42,7.27,31330.0,169
Feb-20-2020,945,945. 기자촌 사거리,정기,F,AGE_001,20,487.82,6.07,26210.0,135
May-20-2020,1643,1643. 태릉입구역 8번출구,단체,M,AGE_004,5,511.2,4.61,19860.0,229
Mar-20-2020,2230,2230.이수역 4번 출구,일일(회원),F,AGE_001,7,779.37,7.65,32970.0,462
