ID,height(cm),weight(kg)
18312,172.5,74.6
18313,174.4,87.5
18314,161.0,60.1
18315,156.5,43.7
18316,173.1,78.8
18317,181.9,53.5
18318,182.2,85.8
18319,168.8,66.8
18320,169.8,58.0
18321,169.2,68.1
18322,184.8,70.4
18323,167.2,69.6
18324,173.9,85.4
18325,181.4,79.5
18326,148.3,43.0
18327,181.3,94.1
18328,156.1,46.0
18329,118.30000000000001,24.2
18330,157.5,52.0
18331,172.2,67.0
18332,163.4,70.2
18333,174.1,78.8
18334,168.5,55.3
18335,162.5,58.7
18336,175.6,72.8
18337,163.4,70.6
18338,164.1,51.9
18339,158.7,60.7
18340,156.8,62.4
18341,176.7,68.2
18342,179.5,78.4
18343,158.4,59.2
18344,159.1,51.2
18345,161.5,45.8
18346,170.6,68.1
18347,164.3,59.3
18348,154.8,52.7
18349,158.0,67.5
18350,169.6,69.5
18351,176.8,106.3
18352,171.3,76.2
18353,166.1,57.5
18354,159.8,38.7
18355,218.9,109.0
18356,170.4,84.5
18357,161.0,58.6
18358,168.6,71.7
18359,159.9,50.4
18360,164.5,59.4
18361,155.7,50.0
18362,165.5,43.6
18363,167.5,73.6
18364,158.0,58.8
18365,166.4,70.9
18366,154.5,64.4
18367,157.1,56.7
18368,159.5,66.0
18369,163.7,70.9
18370,158.5,62.6
18371,171.6,60.3
18372,171.0,70.3
18373,164.6,66.7
18374,159.0,58.9
18375,157.5,40.0
18376,175.6,88.2
18377,158.9,29.2
18378,169.0,54.1
18379,175.5,76.3
18380,179.0,88.2
18381,185.3,87.0
18382,170.5,65.6
18383,165.6,80.4
18384,171.7,93.3
18385,168.1,63.0
18386,168.3,55.9
18387,163.1,46.5
18388,157.4,53.9
18389,160.8,62.0
18390,174.4,69.8
18391,170.6,70.4
18392,156.3,47.9
18393,173.8,102.3
18394,153.5,38.4
18395,174.2,57.6
18396,164.1,63.0
18397,184.1,80.8
18398,155.6,58.3
18399,176.0,54.1
18400,158.6,68.3
18401,159.4,56.5
18402,175.5,83.0
18403,164.7,33.9
18404,157.7,51.1
18405,170.1,64.6
18406,160.9,45.3
18407,174.7,58.7
18408,169.7,42.9
18409,165.5,50.6
18410,178.9,102.0
18411,161.0,62.2
18412,179.5,105.8
18413,158.5,55.2
18414,165.4,40.3
18415,173.1,70.4
18416,176.5,66.2
18417,174.3,64.1
18418,163.2,64.2
18419,178.1,68.9
18420,184.2,79.5
18421,165.3,78.4
18422,168.2,85.3
18423,164.7,55.2
18424,160.0,59.6
18425,169.6,65.3
18426,172.0,60.4
18427,169.1,80.3
18428,178.3,74.8
18429,150.7,64.5
18430,177.8,70.6
18431,161.2,57.0
18432,153.9,46.8
18433,178.2,91.6
18434,162.6,75.5
18435,173.6,67.2
18436,168.6,66.4
18437,156.1,63.0
18438,162.4,58.9
18439,177.0,65.0
18440,170.4,58.6
18441,178.4,63.3
18442,180.9,75.2
18443,175.6,83.7
18444,173.0,60.4
18445,176.4,55.3
18446,215.19999999999996,97.3
18447,164.2,81.3
18448,163.4,69.0
18449,172.8,66.5
18450,156.8,50.1
18451,178.2,55.3
18452,164.0,62.5
18453,167.8,75.0
18454,170.5,90.1
18455,176.5,60.9
18456,167.6,56.7
18457,172.1,83.7
18458,176.9,54.5
18459,165.6,58.9
18460,169.3,72.1
18461,166.2,64.8
18462,152.6,31.4
18463,177.4,94.5
18464,173.8,91.7
18465,173.8,58.0
18466,163.1,58.3
18467,175.2,75.6
18468,179.1,74.2
18469,178.6,88.2
18470,172.6,52.6
18471,174.3,68.2
18472,161.3,55.9
18473,168.0,82.3
18474,165.9,69.3
18475,171.2,52.8
18476,162.0,62.8
18477,176.7,69.9
18478,155.2,56.8
18479,162.7,32.4
18480,162.6,50.7
18481,166.4,48.3
18482,175.2,64.0
18483,171.9,66.0
18484,156.6,55.7
18485,166.1,53.7
18486,159.0,67.3
18487,161.9,71.4
18488,161.3,46.8
18489,162.8,68.5
18490,166.2,40.3
18491,155.4,53.2
18492,167.1,63.5
18493,162.1,61.2
18494,176.1,71.7
18495,173.5,85.8
18496,162.6,52.0
18497,152.8,56.2
18498,167.7,70.8
18499,182.0,72.5
18500,174.1,66.0
18501,186.4,67.5
18502,164.2,41.3
18503,170.0,65.6
18504,157.2,54.1
18505,182.9,48.1
18506,164.8,50.6
18507,173.3,69.7
18508,165.5,57.0
18509,181.3,70.7
18510,179.0,71.2
18511,175.0,72.2
18512,175.6,53.9
18513,164.1,50.9
18514,169.3,64.2
18515,173.2,50.5
18516,163.5,39.7
18517,172.1,78.4
18518,170.4,60.6
18519,167.3,83.8
18520,156.0,49.4
18521,158.8,70.7
18522,159.4,65.5
18523,165.1,61.8
18524,157.1,59.9
18525,160.6,50.6
18526,166.0,69.0
18527,171.7,61.5
18528,174.3,68.9
18529,174.7,56.1
18530,182.2,54.0
18531,152.7,51.7
18532,154.7,61.5
18533,175.2,86.0
18534,175.2,71.3
18535,169.7,63.4
18536,170.1,56.7
18537,164.2,57.5
18538,162.3,62.5
18539,163.6,58.0
18540,183.4,78.8
18541,170.7,100.3
18542,152.5,51.3
18543,165.8,48.9
18544,176.0,73.9
18545,162.1,67.2
18546,178.0,74.4
18547,172.9,71.4
18548,174.2,92.5
18549,172.5,69.5
18550,174.1,80.0
18551,173.9,86.1
18552,169.3,47.7
18553,167.6,64.0
18554,173.2,61.2
18555,173.3,87.0
18556,174.7,76.1
18557,156.1,56.4
18558,163.0,61.0
18559,173.3,67.4
18560,175.3,55.6
18561,165.4,53.2
18562,176.6,74.1
18563,163.4,46.4
18564,170.3,81.3
18565,167.7,46.5
18566,182.0,79.1
18567,175.3,66.0
18568,157.4,57.4
18569,156.1,59.5
18570,165.0,39.6
18571,168.7,66.6
18572,162.6,57.6
18573,164.8,31.8
18574,161.0,63.6
18575,179.4,62.2
18576,176.8,59.9
18577,178.3,69.2
18578,176.1,74.8
18579,157.7,37.8
18580,176.1,66.9
18581,176.9,52.1
18582,176.6,58.2
18583,172.3,70.0
18584,164.9,47.3
18585,174.3,60.9
18586,161.3,59.4
18587,174.1,78.4
18588,165.9,70.7
18589,162.0,62.2
18590,173.6,69.7
18591,160.9,69.2
18592,160.1,67.8
18593,174.7,60.2
18594,168.7,51.8
18595,161.2,43.1
18596,161.2,56.0
18597,158.5,59.5
18598,178.6,73.0
18599,177.2,77.8
18600,175.1,82.1
18601,172.6,58.2
18602,177.9,67.7
18603,165.3,48.8
18604,169.8,59.7
18605,177.0,66.2
18606,164.0,54.8
18607,162.4,64.0
18608,161.2,61.0
18609,178.7,73.0
18610,162.7,55.6
18611,180.0,90.3
18612,176.3,51.3
18613,180.1,77.6
18614,167.1,61.8
18615,162.8,67.3
18616,166.4,64.6
18617,165.9,74.3
18618,163.9,53.0
18619,184.5,75.8
18620,165.3,38.9
18621,165.3,68.9
18622,165.1,68.1
18623,167.6,63.8
18624,166.8,64.7
18625,167.5,77.3
18626,160.7,46.8
18627,181.0,82.7
18628,157.4,58.3
18629,163.6,63.5
18630,182.1,79.3
18631,183.8,76.0
18632,180.2,39.7
18633,167.5,71.8
18634,179.8,93.7
18635,173.2,80.3
18636,170.8,63.0
18637,171.7,82.2
18638,181.1,76.2
18639,176.7,66.9
18640,157.6,41.0
18641,179.3,75.9
18642,165.2,56.1
18643,179.2,81.2
18644,157.4,48.9
18645,217.3,106.3
18646,169.4,86.4
18647,166.4,68.7
18648,172.6,60.0
18649,163.7,58.8
18650,161.9,53.4
18651,169.3,48.8
18652,169.9,72.3
18653,178.7,82.0
18654,156.0,54.8
18655,180.7,80.1
18656,165.2,68.3
18657,157.6,60.0
18658,169.7,76.4
18659,175.5,74.0
18660,166.9,67.1
18661,167.2,70.4
18662,159.6,48.5
18663,186.9,78.4
18664,172.2,90.6
18665,170.4,74.5
18666,164.2,47.4
18667,171.2,70.1
18668,165.0,60.9
18669,165.7,58.9
18670,166.9,71.3
18671,179.1,74.9
18672,163.9,61.2
18673,167.0,82.0
18674,162.4,67.1
18675,166.5,63.7
18676,164.4,72.8
18677,182.4,52.5
18678,173.0,78.1
18679,163.3,79.6
18680,162.2,65.5
18681,172.1,70.3
18682,163.7,80.5
18683,159.5,41.4
18684,161.4,65.3
18685,165.8,65.1
18686,220.6,48.0
18687,158.0,59.4
18688,172.7,40.6
18689,158.9,44.3
18690,178.5,80.6
18691,174.2,64.6
18692,117.30000000000001,27.3
18693,158.3,57.9
18694,168.8,60.6
18695,168.8,64.7
18696,171.1,68.6
18697,173.4,97.7
18698,167.4,59.1
18699,182.1,66.3
18700,176.4,76.3
18701,162.5,53.1
18702,179.0,60.8
18703,185.0,69.8
18704,180.3,75.7
18705,163.5,41.1
18706,164.3,74.5
18707,172.5,93.5
18708,166.9,76.2
18709,178.2,78.1
18710,163.6,82.8
18711,169.1,67.5
18712,164.7,60.5
18713,155.1,48.7
18714,170.0,76.3
18715,172.5,63.9
18716,168.5,45.2
18717,168.1,74.0
18718,165.9,57.8
18719,169.9,61.2
18720,157.5,62.8
18721,155.9,45.0
18722,169.9,55.5
18723,128.2,24.8
18724,160.2,52.8
18725,173.9,62.3
18726,158.3,70.2
18727,161.0,54.1
18728,166.4,64.4
18729,160.8,50.7
18730,177.6,75.0
18731,180.5,82.3
18732,160.5,52.6
18733,155.9,68.9
18734,174.2,88.5
18735,165.0,47.5
18736,162.9,67.0
18737,176.2,81.9
18738,167.7,53.0
18739,174.2,83.1
18740,171.5,58.7
18741,161.1,56.4
18742,153.4,48.2
18743,163.7,56.2
18744,171.6,44.3
18745,171.1,71.1
18746,152.3,61.4
18747,149.5,42.9
18748,184.9,78.6
18749,174.7,86.3
18750,158.3,62.5
18751,164.9,78.6
18752,180.1,97.4
18753,175.4,68.6
18754,171.6,70.7
18755,156.4,59.6
18756,171.8,52.8
18757,160.5,72.1
18758,176.0,97.5
18759,161.4,59.7
18760,176.1,69.4
18761,178.7,66.9
18762,157.7,47.3
18763,165.4,64.9
18764,161.5,58.3
18765,167.0,76.4
18766,161.8,54.1
18767,166.3,52.9
18768,163.7,55.7
18769,184.2,83.6
18770,183.3,63.9
18771,174.1,75.7
18772,161.9,48.0
18773,160.9,61.5
18774,159.3,54.1
18775,178.5,64.2
18776,177.1,87.6
18777,160.1,71.9
18778,177.7,74.0
18779,183.5,65.8
18780,185.0,76.1
18781,166.8,46.0
18782,163.8,62.4
18783,171.3,62.5
18784,174.4,79.0
18785,176.4,60.7
18786,165.1,54.7
18787,164.8,64.9
18788,161.4,67.5
18789,169.3,68.3
18790,160.0,44.3
18791,171.3,70.6
18792,169.8,51.7
18793,171.0,62.3
18794,121.30000000000001,13.4
18795,160.8,75.7
18796,177.7,77.0
18797,165.3,67.1
18798,174.8,81.7
18799,169.9,85.3
18800,178.2,81.6
18801,155.9,47.5
18802,171.0,70.2
18803,171.5,81.9
18804,176.3,90.3
18805,165.4,62.5
18806,163.8,61.1
18807,178.3,78.4
18808,180.7,58.9
18809,176.0,67.4
18810,174.6,100.6
18811,176.3,76.2
18812,165.8,62.3
18813,184.3,85.9
18814,164.4,58.8
18815,174.6,61.8
18816,174.2,76.6
18817,170.5,70.7
18818,165.2,51.9
18819,163.4,78.4
18820,161.8,59.7
18821,174.4,62.9
18822,157.2,67.1
18823,157.4,48.9
18824,164.2,62.7
18825,176.2,62.2
18826,155.0,49.0
18827,166.5,60.1
18828,176.3,68.2
18829,161.4,49.4
18830,180.9,71.3
18831,185.9,97.9
18832,177.9,86.0
18833,171.2,70.0
18834,172.9,62.9
18835,153.6,50.2
18836,169.5,58.6
18837,163.1,90.4
18838,156.7,60.3
18839,174.7,87.2
18840,167.2,57.6
18841,165.0,80.8
18842,162.9,52.4
18843,175.7,54.3
18844,153.5,60.3
18845,160.3,73.1
18846,179.4,83.0
18847,161.7,44.5
18848,182.1,66.1
18849,176.2,65.0
18850,164.4,58.3
18851,170.7,43.5
18852,157.5,48.4
18853,174.3,73.8
18854,177.1,77.9
18855,159.5,73.5
18856,168.1,60.3
18857,161.1,56.4
18858,174.2,76.5
18859,176.2,95.1
18860,173.1,38.8
18861,161.3,36.1
18862,182.7,68.2
18863,172.5,59.4
18864,151.2,45.7
18865,159.7,37.9
18866,159.0,53.3
18867,173.2,61.9
18868,162.4,49.7
18869,158.8,75.3
18870,179.3,59.0
18871,177.7,86.8
18872,152.8,57.1
18873,157.6,70.5
18874,175.7,93.6
18875,161.8,61.5
18876,175.1,57.0
18877,164.0,60.3
18878,169.6,57.7
18879,173.8,54.8
18880,182.1,111.7
18881,164.8,66.0
18882,171.9,53.1
18883,160.3,43.2
18884,158.3,52.1
18885,190.0,54.4
18886,167.8,67.2
18887,181.6,57.5
18888,148.8,35.5
18889,178.7,88.2
18890,147.5,55.3
18891,171.8,82.6
18892,168.3,49.4
18893,176.1,70.9
18894,155.7,68.2
18895,173.8,68.5
18896,167.3,78.2
18897,170.5,76.3
18898,169.9,79.5
18899,155.8,47.5
18900,157.1,48.4
18901,160.0,74.7
18902,180.4,72.9
18903,165.9,59.5
18904,162.9,53.2
18905,163.3,44.6
18906,178.8,88.2
18907,171.1,78.3
18908,184.4,99.0
18909,157.4,50.6
18910,167.2,56.5
18911,170.7,66.0
18912,180.4,59.1
18913,170.7,68.2
18914,165.3,71.9
18915,175.5,64.3
18916,178.2,67.0
18917,171.0,69.8
18918,171.3,59.9
18919,172.7,66.0
18920,185.4,75.2
18921,168.2,73.9
18922,156.5,69.4
18923,176.7,73.1
18924,174.1,64.4
18925,153.1,41.0
18926,174.7,57.2
18927,174.1,81.6
18928,165.1,77.5
18929,180.4,81.5
18930,170.3,52.9
18931,171.5,66.6
18932,171.7,62.2
18933,176.0,74.5
18934,167.4,68.1
18935,160.0,57.9
18936,159.5,55.3
18937,168.1,62.7
18938,162.9,79.7
18939,165.2,75.4
18940,166.3,53.4
18941,154.0,59.8
18942,169.1,69.2
18943,224.2,119.0
18944,166.5,70.9
18945,159.2,38.3
18946,171.5,57.6
18947,165.7,70.5
18948,166.1,58.1
18949,163.8,79.5
18950,165.7,42.8
18951,172.5,73.8
18952,161.1,51.7
18953,177.5,78.0
18954,168.7,68.0
18955,161.5,71.9
18956,156.7,73.4
18957,171.5,54.9
18958,180.0,94.2
18959,163.1,59.0
18960,160.3,65.4
18961,156.1,52.7
18962,163.3,45.8
18963,168.1,39.5
18964,159.7,57.6
18965,161.5,52.2
18966,132.7,52.3
18967,165.7,79.3
18968,157.2,55.3
18969,173.3,84.4
18970,177.1,74.1
18971,177.4,81.7
18972,160.7,40.8
18973,182.8,108.0
18974,169.2,53.4
18975,172.5,64.7
18976,156.1,56.3
18977,156.9,46.4
18978,167.0,45.4
18979,167.3,68.7
18980,161.6,54.2
18981,180.6,62.9
18982,176.7,76.3
18983,173.5,89.6
18984,182.4,98.0
18985,173.5,77.0
18986,163.6,66.8
18987,163.7,63.5
18988,165.5,49.7
18989,172.9,88.0
18990,183.2,63.7
18991,162.1,46.7
18992,169.6,74.6
18993,158.1,59.8
18994,155.1,55.5
18995,176.8,61.1
18996,161.2,53.4
18997,169.4,51.6
18998,177.9,63.8
18999,171.4,59.4
19000,180.3,57.5
19001,168.1,49.8
19002,172.6,79.3
19003,176.8,68.3
19004,156.8,53.5
19005,162.3,60.7
19006,172.3,55.9
19007,161.5,65.9
19008,179.6,74.8
19009,178.0,63.0
19010,165.6,71.9
19011,162.3,73.9
19012,178.0,55.2
19013,166.4,61.4
19014,160.4,75.7
19015,169.5,50.2
19016,169.8,66.7
19017,155.3,64.2
19018,172.6,89.9
19019,167.7,56.9
19020,183.7,78.9
19021,178.0,70.5
19022,158.6,49.4
19023,175.9,73.2
19024,178.1,61.3
19025,157.7,45.3
19026,173.4,66.1
19027,153.4,49.4
19028,179.7,65.7
19029,183.7,84.5
19030,176.5,65.0
19031,176.0,86.7
19032,160.5,75.5
19033,182.7,73.7
19034,178.3,76.4
19035,174.7,71.8
19036,173.7,55.7
19037,165.5,48.9
19038,171.2,50.3
19039,164.0,80.5
19040,175.1,73.0
19041,178.9,70.3
19042,160.6,59.4
19043,175.9,66.5
19044,165.1,52.6
19045,155.1,51.8
19046,168.8,74.6
19047,173.7,85.2
19048,174.4,80.3
19049,160.8,57.7
19050,173.7,43.7
19051,165.6,70.7
19052,176.3,54.7
19053,167.1,83.8
19054,155.7,54.7
19055,163.9,69.9
19056,160.2,44.7
19057,153.2,39.3
19058,168.2,75.1
19059,156.2,39.2
19060,177.1,61.5
19061,171.9,87.5
19062,168.0,53.5
19063,174.9,57.9
19064,160.5,64.6
19065,162.8,27.2
19066,165.0,70.9
19067,161.1,47.9
19068,176.3,78.0
19069,168.3,71.6
19070,165.3,60.5
19071,155.0,50.6
19072,164.1,75.3
19073,159.3,52.7
19074,154.0,55.4
19075,175.6,65.6
19076,158.8,69.2
19077,169.4,70.9
19078,168.8,37.5
19079,170.2,78.7
19080,170.2,77.2
19081,169.5,59.9
19082,172.1,63.6
19083,164.7,64.6
19084,158.9,58.0
19085,179.2,78.6
19086,173.9,75.0
19087,169.1,97.4
19088,182.8,57.5
19089,168.9,53.1
19090,159.8,64.1
19091,156.2,48.4
19092,164.6,68.8
19093,165.8,74.3
19094,165.7,75.9
19095,174.7,76.7
19096,162.5,57.8
19097,181.8,72.8
19098,166.0,58.4
19099,158.6,61.1
19100,172.1,79.7
19101,159.3,52.1
19102,171.6,68.0
19103,163.9,73.2
19104,164.6,57.6
19105,165.5,75.9
19106,180.6,60.0
19107,166.5,74.7
19108,156.8,67.8
19109,182.0,105.8
19110,183.3,53.5
19111,177.0,89.3
19112,161.2,53.4
19113,174.5,79.1
19114,172.0,73.4
19115,177.4,64.4
19116,182.4,92.8
19117,164.5,55.6
19118,174.5,82.5
19119,159.9,76.0
19120,183.7,90.9
19121,166.3,46.1
19122,186.0,45.9
19123,176.1,92.3
19124,164.1,81.0
19125,169.2,67.2
19126,157.9,69.9
19127,179.5,66.6
19128,167.2,58.8
19129,164.6,74.9
19130,154.4,41.4
19131,168.1,49.9
19132,177.4,71.4
19133,159.2,52.3
19134,153.9,38.1
19135,174.8,96.5
19136,172.5,71.8
19137,159.7,51.7
19138,171.7,76.0
19139,162.8,83.8
19140,175.8,84.6
19141,148.0,43.4
19142,177.0,67.5
19143,167.2,60.1
19144,180.8,64.9
19145,182.1,83.1
19146,173.3,69.0
19147,166.5,47.3
19148,177.6,67.5
19149,162.7,66.4
19150,165.0,72.5
19151,161.5,35.8
19152,171.8,68.1
19153,170.2,66.6
19154,170.2,98.5
19155,171.1,59.1
19156,164.1,67.7
19157,162.1,53.1
19158,158.0,58.5
19159,167.9,68.8
19160,165.1,54.1
19161,159.5,54.6
19162,163.7,66.1
19163,174.9,74.6
19164,164.7,76.3
19165,169.8,85.6
19166,174.5,60.5
19167,161.1,70.3
19168,169.0,60.0
19169,156.1,50.1
19170,173.6,80.7
19171,161.2,47.7
19172,168.7,70.1
19173,167.6,82.6
19174,161.3,63.1
19175,180.4,81.8
19176,175.8,54.6
19177,161.6,56.4
19178,175.1,73.6
19179,155.5,54.8
19180,170.3,78.9
19181,161.6,70.6
19182,160.4,55.3
19183,159.2,56.3
19184,161.6,64.7
19185,179.2,65.8
19186,169.7,64.0
19187,153.7,59.0
19188,172.1,58.8
19189,166.2,60.1
19190,164.0,70.4
19191,158.4,70.5
19192,163.9,64.9
19193,176.3,75.6
19194,157.4,66.3
19195,178.5,82.0
19196,161.4,39.9
19197,159.3,57.5
19198,164.0,80.2
19199,178.8,91.5
19200,168.6,51.8
19201,173.1,78.7
19202,152.2,53.1
19203,178.3,81.2
19204,153.8,43.4
19205,165.7,63.4
19206,157.6,46.8
19207,165.8,67.8
19208,168.0,66.0
19209,178.4,80.8
19210,176.5,74.5
19211,181.5,74.3
19212,166.0,61.2
19213,167.4,82.8
19214,157.2,62.2
19215,162.4,49.2
19216,182.2,67.3
19217,160.9,44.2
19218,175.6,64.9
19219,175.5,84.2
19220,159.2,54.0
19221,162.1,54.8
19222,161.7,46.7
19223,173.6,66.3
19224,161.3,50.9
19225,154.0,64.8
19226,165.9,54.4
19227,161.7,65.1
19228,165.4,63.7
19229,167.5,67.2
19230,160.3,50.0
19231,161.1,78.3
19232,178.8,83.3
19233,187.0,69.3
19234,173.0,83.1
19235,177.6,53.0
19236,171.2,100.4
19237,160.9,70.1
19238,160.4,68.0
19239,173.1,69.8
19240,165.1,56.2
19241,172.2,83.4
19242,223.3,57.1
19243,164.1,55.1
19244,175.7,70.4
19245,177.8,51.7
19246,176.4,78.6
19247,171.5,62.8
19248,163.0,49.9
19249,173.9,53.1
19250,179.1,75.9
19251,171.3,80.2
19252,170.1,63.4
19253,183.6,57.7
19254,161.6,61.3
19255,159.5,80.6
19256,162.0,60.3
19257,173.9,91.4
19258,180.0,73.6
19259,175.9,83.1
19260,158.7,51.5
19261,178.7,78.9
19262,166.8,71.1
19263,164.2,53.5
19264,173.4,50.4
19265,180.8,54.4
19266,164.3,70.2
19267,161.8,32.9
19268,171.8,70.1
19269,155.2,53.6
19270,174.8,71.4
19271,152.5,39.5
19272,154.3,46.2
19273,167.5,61.3
19274,176.1,76.6
19275,176.6,66.4
19276,160.6,64.2
19277,163.4,46.9
19278,154.1,51.8
19279,178.2,73.8
19280,184.1,87.8
19281,167.6,50.4
19282,177.7,47.7
19283,153.6,56.8
19284,157.5,41.9
19285,159.7,57.5
19286,178.5,50.1
19287,159.7,60.0
19288,175.0,67.1
19289,172.1,79.3
19290,168.1,74.9
19291,169.8,76.4
19292,177.5,72.2
19293,162.6,48.7
19294,176.7,62.2
19295,163.5,77.1
19296,186.9,61.1
19297,162.7,60.8
19298,178.5,73.4
19299,162.7,59.2
19300,173.1,77.9
19301,169.4,67.8
19302,174.4,81.1
19303,160.6,57.1
19304,161.7,59.8
19305,164.6,72.2
19306,174.6,78.0
19307,163.9,65.3
19308,176.6,61.3
19309,168.0,61.3
19310,161.9,70.7
19311,166.0,37.8
19312,169.8,71.0
19313,171.2,90.3
19314,172.6,53.9
19315,169.7,62.7
19316,156.7,40.9
19317,160.5,54.4
19318,161.6,61.7
19319,162.3,60.5
19320,157.8,71.6
19321,178.9,72.5
19322,171.5,62.2
19323,162.1,61.1
19324,159.1,54.9
19325,170.7,78.3
19326,178.0,88.2
19327,160.4,70.2
19328,172.5,63.9
19329,152.0,49.8
19330,163.9,51.5
19331,175.1,58.9
19332,175.7,77.6
19333,157.9,52.7
19334,166.6,30.9
19335,160.2,52.0
19336,159.4,70.5
19337,166.7,49.0
19338,181.6,68.2
19339,174.6,47.9
19340,160.9,57.5
19341,163.5,54.1
19342,171.9,58.7
19343,169.4,58.2
19344,170.2,54.9
19345,176.0,64.8
19346,177.0,66.9
19347,182.3,56.6
19348,185.9,72.7
19349,182.5,87.9
19350,174.1,84.8
19351,159.3,52.8
19352,158.2,46.6
19353,168.1,65.1
19354,163.0,72.3
19355,163.4,62.7
19356,184.1,81.6
19357,167.7,58.2
19358,168.8,40.5
19359,158.5,64.6
19360,156.4,44.9
19361,176.1,63.5
19362,172.3,41.0
19363,167.5,76.8
19364,157.7,72.0
19365,170.7,58.8
19366,168.2,67.6
19367,184.5,72.0
19368,172.6,63.8
19369,182.8,70.1
19370,173.6,78.3
19371,179.9,85.3
19372,172.2,92.2
19373,165.7,48.8
19374,173.0,98.2
19375,174.1,67.4
19376,160.5,64.1
19377,174.5,66.8
19378,175.3,67.2
19379,171.8,63.3
19380,167.9,77.4
19381,153.1,68.6
19382,176.0,73.7
19383,170.5,77.8
19384,166.1,74.1
19385,176.6,73.5
19386,185.7,81.1
19387,176.8,44.2
19388,181.3,82.7
19389,159.3,51.0
19390,171.6,68.5
19391,172.7,60.6
19392,173.0,66.0
19393,163.6,54.6
19394,175.6,63.1
19395,176.4,52.8
19396,177.1,54.3
19397,173.0,62.6
19398,176.6,73.4
19399,171.5,58.5
19400,176.3,67.2
19401,119.5,34.7
19402,180.2,85.6
19403,159.4,37.5
19404,163.2,66.0
19405,179.5,99.9
19406,176.2,69.8
19407,174.1,73.0
19408,170.8,87.5
19409,175.0,101.4
19410,174.7,48.4
19411,175.7,69.6
19412,180.2,81.5
19413,179.6,79.0
19414,165.9,59.4
19415,174.8,101.3
19416,162.5,68.7
19417,179.5,73.2
19418,168.0,58.6
19419,179.7,73.3
19420,162.3,69.9
19421,185.6,47.3
19422,165.9,66.1
19423,176.7,69.9
19424,174.8,46.6
19425,183.8,95.1
19426,170.2,64.9
19427,148.0,44.7
19428,192.4,78.0
19429,165.3,54.0
19430,158.9,59.0
19431,176.4,82.4
19432,168.7,54.0
19433,183.4,102.5
19434,161.0,50.7
19435,174.5,75.4
19436,161.4,61.1
19437,173.9,62.3
19438,162.0,64.2
19439,164.1,65.7
19440,178.8,79.9
19441,156.2,55.7
19442,157.3,39.1
19443,166.4,66.1
19444,155.9,61.9
19445,176.5,68.7
19446,178.3,89.9
19447,174.9,68.1
19448,180.3,88.2
19449,171.2,66.7
19450,172.7,86.1
19451,159.0,72.8
19452,159.6,57.8
19453,167.9,53.9
19454,168.9,71.2
19455,175.3,60.3
19456,175.1,67.4
19457,160.8,61.3
19458,168.2,61.2
19459,172.1,78.4
19460,176.6,78.0
19461,162.0,67.6
19462,175.2,92.7
19463,160.4,39.8
19464,178.9,72.7
19465,161.9,63.8
19466,175.8,50.5
19467,174.2,67.6
19468,167.4,62.8
19469,183.8,84.8
19470,167.3,78.5
19471,160.9,73.6
19472,173.2,63.4
19473,169.1,58.2
19474,161.7,51.2
19475,159.3,65.3
19476,180.8,84.8
19477,173.8,93.3
19478,178.7,74.4
19479,170.2,80.5
19480,178.3,91.4
19481,167.3,82.5
19482,172.7,87.5
19483,171.9,58.3
19484,172.6,69.4
19485,151.0,40.2
19486,183.2,82.9
19487,167.6,84.8
19488,180.0,91.2
19489,177.2,81.6
19490,174.3,67.3
19491,174.1,71.1
19492,172.4,54.0
19493,163.5,69.4
19494,171.9,65.0
19495,156.4,46.4
19496,160.2,48.6
19497,181.8,79.2
19498,110.4,27.0
19499,157.6,55.6
19500,175.6,75.0
19501,165.4,64.4
19502,167.8,69.8
19503,163.0,71.3
19504,158.5,72.9
19505,168.1,50.6
19506,185.8,82.9
19507,176.5,70.9
19508,170.3,84.4
19509,174.6,76.6
19510,179.3,67.3
19511,173.3,57.6
19512,165.1,49.3
19513,176.9,83.1
19514,164.5,58.1
19515,177.8,61.9
19516,176.7,62.1
19517,164.0,77.2
19518,181.1,65.9
19519,182.4,67.8
19520,177.9,81.4
19521,167.9,46.9
19522,176.1,76.0
19523,176.2,63.1
19524,174.5,77.0
19525,160.3,49.7
19526,170.5,77.1
19527,172.3,55.6
19528,162.0,53.0
19529,156.2,50.2
19530,152.5,45.8
19531,175.9,53.2
19532,159.2,62.2
19533,154.2,60.7
19534,157.0,60.0
19535,157.6,71.3
19536,161.1,62.4
19537,166.2,65.6
19538,164.1,68.4
19539,175.9,100.1
19540,160.3,52.3
19541,159.4,70.9
19542,168.7,56.7
19543,178.4,80.4
19544,175.2,83.9
19545,156.5,55.8
19546,175.0,78.0
19547,170.7,104.6
19548,173.6,75.4
19549,172.5,58.5
19550,160.8,53.1
19551,178.1,90.9
19552,170.1,58.1
19553,162.5,52.6
19554,183.9,69.5
19555,177.0,76.7
19556,168.2,55.3
19557,161.5,69.2
19558,167.9,82.0
19559,174.2,56.6
19560,181.3,65.3
19561,157.6,49.2
19562,173.1,46.0
19563,155.8,47.9
19564,165.5,83.9
19565,171.4,67.5
19566,155.8,66.6
19567,162.6,79.2
19568,171.4,76.4
19569,161.3,76.9
19570,180.7,77.6
19571,179.8,90.7
19572,168.5,56.2
19573,167.2,65.7
19574,167.7,54.8
19575,161.2,65.6
19576,181.0,73.9
19577,171.6,76.7
19578,164.3,63.0
19579,179.9,62.3
19580,170.3,40.5
