ID,calls,rating,purchases,gender,status
9330,5,4,235,M,0
9331,3,2,154,F,1
9332,4,5,167,M,0
9333,6,4,144,F,0
9334,5,3,194,M,0
9335,5,4,242,F,0
9336,3,3,144,M,0
9337,5,4,157,F,0
9338,4,3,184,M,1
9339,5,1,151,M,1
9340,4,1,175,M,0
9341,3,2,177,F,0
9342,6,1,141,F,0
9343,4,2,210,M,0
9344,2,4,224,M,0
9345,4,1,253,F,1
9346,4,1,157,F,1
9347,3,2,172,F,1
9348,3,5,193,M,1
9349,6,2,255,M,0
9350,7,5,255,F,1
9351,6,4,286,F,0
9352,7,1,267,M,1
9353,5,4,226,F,1
9354,6,3,285,F,0
9355,6,4,276,M,1
9356,6,4,257,F,0
9357,6,4,287,M,1
9358,6,1,283,F,1
9359,6,1,309,F,1
9360,4,5,274,M,0
9361,7,2,244,F,1
9362,5,4,222,F,0
9363,6,1,264,M,0
9364,4,1,232,F,1
9365,5,1,217,F,0
9366,4,5,219,F,0
9367,4,3,189,F,1
9368,4,2,252,M,1
9369,3,3,189,F,1
9370,5,3,159,M,1
9371,4,3,262,F,0
9372,6,2,191,M,0
9373,4,5,271,M,0
9374,4,2,196,M,0
9375,4,1,261,F,0
9376,4,1,233,F,0
9377,5,4,235,M,0
9378,3,1,154,M,1
9379,4,4,167,M,1
9380,6,1,144,F,0
9381,5,2,194,M,1
9382,5,3,242,F,1
9383,3,5,144,F,0
9384,5,4,157,M,0
9385,4,1,184,F,0
9386,5,1,151,F,0
9387,4,4,175,M,0
9388,3,2,177,F,0
9389,6,3,141,M,1
9390,4,2,210,F,1
9391,2,3,224,F,0
9392,4,4,253,F,0
9393,4,5,157,F,0
9394,3,1,172,M,1
9395,3,1,193,F,0
9396,6,3,255,M,1
9397,7,5,255,M,0
9398,6,4,286,F,1
9399,7,3,267,F,0
9400,5,4,226,M,0
9401,6,4,285,M,1
9402,6,3,276,F,1
9403,6,3,257,F,0
9404,6,1,287,M,1
9405,6,1,283,F,0
9406,6,2,309,F,0
9407,4,1,274,F,1
9408,7,3,244,M,0
9409,5,5,222,M,0
9410,7,1,264,F,0
9411,4,4,258,M,1
9412,5,5,236,F,0
9413,6,3,304,F,0
9414,6,3,244,F,0
9415,7,1,301,M,0
9416,4,4,275,M,0
9417,5,4,236,M,1
9418,6,3,286,M,0
9419,5,4,238,M,1
9420,7,3,300,F,0
9421,6,2,292,M,1
9422,5,2,172,M,0
9423,2,1,181,M,0
9424,7,5,289,M,0
9425,7,5,256,M,1
9426,4,5,251,M,1
9427,6,5,245,M,0
9428,5,2,266,M,0
9429,4,1,220,F,0
9430,4,2,274,F,0
9431,7,5,301,M,1
9432,6,5,285,M,1
9433,6,3,271,F,1
9434,4,3,241,F,0
9435,3,1,146,M,0
9436,6,4,256,F,0
9437,6,2,235,F,1
9438,5,5,275,F,1
9439,6,4,205,F,1
9440,5,4,244,F,0
9441,5,2,269,F,0
9442,4,1,238,F,0
9443,5,4,217,F,0
9444,5,2,258,M,0
9445,7,1,269,F,0
9446,4,2,259,M,1
9447,6,5,260,F,1
9448,5,5,227,F,1
9449,4,2,223,F,1
9450,5,2,221,M,0
9451,7,4,296,F,0
9452,5,3,228,M,0
9453,4,4,275,M,1
9454,5,3,230,M,0
9455,5,1,241,M,0
9456,4,2,270,F,1
9457,6,4,264,F,1
9458,4,4,260,F,1
9459,5,1,271,M,0
9460,5,5,286,F,1
9461,6,1,279,F,1
9462,6,3,271,F,0
9463,3,5,206,M,0
9464,5,2,205,F,0
9465,5,2,233,F,1
9466,5,1,207,F,0
9467,4,1,174,M,0
9468,3,4,191,F,0
9469,4,4,156,F,0
9470,4,4,137,F,1
9471,3,3,251,M,0
9472,5,3,194,M,0
9473,4,1,141,F,0
9474,5,1,137,F,0
9475,3,1,221,M,1
9476,3,1,270,M,0
9477,3,3,133,F,0
9478,4,4,181,F,1
9479,6,4,147,M,1
9480,4,3,250,F,1
9481,3,5,184,M,0
9482,5,1,234,F,0
9483,3,3,126,M,1
9484,3,2,241,F,0
9485,3,5,218,F,0
9486,3,5,98,F,1
9487,3,5,211,F,1
9488,4,2,216,M,1
9489,3,3,203,F,0
9490,3,4,266,M,1
9491,4,1,155,M,0
9492,3,5,156,F,0
9493,5,2,169,F,0
9494,4,5,241,F,1
9495,4,5,199,M,1
9496,4,3,184,F,0
9497,3,3,221,F,0
9498,4,3,258,F,1
9499,5,4,193,M,0
9500,2,2,156,M,1
9501,4,2,201,F,0
9502,4,2,171,M,0
9503,3,4,193,M,0
9504,5,2,254,M,1
9505,4,4,251,F,1
9506,5,3,171,F,0
9507,4,1,243,M,0
9508,3,4,253,M,0
9509,3,5,137,M,1
9510,5,2,149,F,0
9511,4,1,183,M,1
9512,4,5,171,F,1
9513,4,5,102,F,0
9514,3,3,249,M,1
9515,3,4,255,F,1
9516,3,1,150,F,0
9517,4,4,169,F,0
9518,4,1,208,F,1
9519,3,3,154,F,1
9520,2,2,101,F,0
9521,5,1,203,M,0
9522,5,3,234,F,0
9523,3,1,133,F,0
9524,3,3,222,F,1
9525,3,5,258,F,0
9526,3,5,251,M,0
9527,4,2,241,M,1
9528,4,1,164,M,1
9529,5,4,273,F,1
9530,3,1,266,M,0
9531,4,2,144,F,1
9532,2,1,208,M,1
9533,2,4,178,F,0
9534,3,3,246,F,0
9535,3,1,131,M,0
9536,2,2,156,F,1
9537,3,2,222,M,0
9538,3,3,275,M,0
9539,3,2,212,M,0
9540,5,4,275,M,0
9541,5,1,189,M,0
9542,3,4,171,M,0
9543,3,1,242,F,0
9544,3,5,247,F,0
9545,3,3,149,M,0
9546,3,3,190,F,0
9547,3,2,189,M,1
9548,3,2,153,M,1
9549,4,1,173,M,0
9550,5,3,117,F,0
9551,6,5,204,M,0
9552,3,1,274,M,0
9553,6,1,276,M,0
9554,3,1,189,F,0
9555,3,2,204,F,1
9556,3,3,229,F,0
9557,3,1,257,F,0
9558,4,5,184,M,1
9559,3,5,157,F,0
9560,4,3,173,M,1
9561,3,2,236,M,1
9562,4,1,234,M,0
9563,4,4,237,M,0
9564,4,5,191,M,1
9565,4,4,222,M,0
9566,4,4,153,F,0
9567,4,1,224,M,1
9568,5,4,201,M,1
9569,4,2,169,M,1
9570,3,2,133,M,1
9571,4,4,146,F,0
9572,4,1,230,M,1
9573,3,1,195,F,0
9574,4,4,204,F,0
9575,6,2,191,M,1
9576,5,5,199,M,1
9577,3,4,192,M,0
9578,3,1,187,F,1
9579,3,1,236,F,1
9580,4,5,176,F,1
9581,6,2,239,F,0
9582,4,4,280,M,0
9583,5,5,184,M,1
9584,3,2,145,M,0
9585,6,5,248,F,1
9586,2,4,184,M,0
9587,4,5,265,M,0
9588,5,1,170,M,1
9589,2,1,181,F,0
9590,3,4,166,F,1
9591,4,4,137,F,0
9592,4,1,173,F,1
9593,4,3,249,M,0
9594,5,4,205,F,1
9595,4,5,251,M,0
9596,4,5,249,F,0
9597,4,3,177,F,1
9598,3,5,268,M,0
9599,6,1,215,M,1
9600,4,1,149,M,0
9601,4,4,132,F,0
9602,3,1,246,F,1
9603,3,4,155,M,1
9604,5,3,206,M,1
9605,4,2,134,F,1
9606,5,2,255,M,0
9607,3,1,168,F,0
9608,4,1,140,M,0
9609,5,3,191,F,0
9610,4,3,231,F,1
9611,3,3,264,M,0
9612,5,3,137,M,0
9613,5,3,170,F,1
9614,4,4,256,F,0
9615,5,1,176,M,1
9616,3,2,198,F,1
9617,4,1,272,M,0
9618,4,4,149,F,1
9619,5,3,192,M,0
9620,6,5,117,M,1
9621,2,4,180,F,0
9622,3,2,158,F,0
9623,5,2,266,M,1
9624,6,3,304,M,1
9625,6,3,244,F,1
9626,7,4,301,F,0
9627,4,2,275,M,0
9628,5,5,236,M,1
9629,6,1,286,M,1
9630,5,5,238,M,0
9631,7,1,300,F,1
9632,6,4,292,M,1
9633,5,1,172,F,0
9634,2,4,181,F,0
9635,7,3,289,F,1
9636,7,3,256,M,0
9637,4,4,251,F,1
9638,6,5,245,M,1
9639,4,4,140,M,0
9640,5,4,191,F,1
9641,4,3,231,M,0
9642,3,2,264,M,1
9643,5,2,137,F,0
9644,5,3,170,M,0
9645,4,1,256,M,0
9646,5,4,176,M,0
9647,3,5,198,F,0
9648,4,1,272,M,0
9649,4,3,149,F,0
9650,5,2,192,M,1
9651,6,1,117,F,0
9652,2,4,180,F,1
9653,3,2,158,M,0
9654,5,5,266,F,0
9655,6,3,304,M,1
9656,6,3,244,F,1
9657,7,2,301,M,0
9658,4,3,275,M,0
9659,5,4,236,M,0
9660,6,5,286,F,1
9661,5,1,238,F,0
9662,7,2,300,M,1
9663,6,4,292,F,1
9664,5,2,172,F,0
9665,2,5,181,F,0
9666,7,5,289,F,1
9667,7,5,256,F,0
9668,4,5,251,F,0
9669,6,4,279,F,0
9670,6,5,271,M,1
9671,4,2,258,M,0
9672,6,5,245,F,0
9673,6,4,296,M,0
9674,5,3,267,F,0
9675,6,5,268,M,0
9676,7,2,277,F,1
9677,6,2,259,M,1
9678,5,1,275,F,0
9679,6,5,298,M,1
9680,5,2,243,F,1
9681,7,3,255,F,0
9682,4,3,232,F,0
9683,6,5,254,M,1
9684,4,1,234,M,0
9685,6,1,303,F,0
9686,6,3,262,F,0
9687,5,5,218,F,0
9688,4,5,241,M,0
9689,6,3,267,M,1
9690,7,1,301,F,1
9691,5,4,221,F,1
9692,6,5,275,M,1
9693,6,4,292,M,0
9694,5,4,245,M,0
9695,6,3,301,F,1
9696,6,3,245,M,1
9697,7,5,288,F,1
9698,6,3,274,F,0
9699,4,2,231,F,1
9700,6,3,310,M,0
9701,5,3,256,M,0
9702,6,5,281,M,0
9703,6,3,264,F,1
9704,7,3,274,F,0
9705,5,2,272,M,0
9706,4,5,257,M,0
9707,6,3,310,F,0
9708,5,2,249,M,1
9709,7,5,244,M,1
9710,4,3,219,F,0
9711,7,1,264,F,0
9712,4,5,217,F,1
9713,6,1,280,F,0
9714,4,2,247,M,0
9715,3,4,270,F,1
9716,4,5,248,F,1
9717,4,3,167,F,1
9718,4,5,268,M,1
9719,3,4,257,M,1
9720,5,2,152,F,1
9721,4,2,147,M,1
9722,3,4,179,M,1
9723,3,4,201,M,1
9724,3,2,140,M,0
9725,5,1,139,M,0
9726,4,1,152,M,0
9727,6,4,171,M,1
9728,5,4,97,F,0
9729,4,2,257,M,0
9730,4,1,154,M,0
9731,3,5,138,M,1
9732,5,5,173,M,0
9733,3,5,252,F,1
9734,5,2,251,M,1
9735,3,5,223,F,1
9736,5,2,261,M,1
9737,4,2,111,F,0
9738,3,2,210,F,1
9739,4,1,161,M,0
9740,3,4,143,M,0
9741,4,3,170,M,0
9742,2,5,151,M,1
9743,3,3,154,M,1
9744,4,4,146,F,1
9745,5,1,238,F,0
9746,4,2,264,F,0
9747,4,5,196,F,0
9748,5,4,164,M,1
9749,4,2,144,F,0
9750,3,5,147,M,0
9751,3,4,181,F,0
9752,4,3,212,F,0
9753,2,3,258,M,1
9754,3,5,202,F,1
9755,4,5,143,M,1
9756,5,3,175,F,1
9757,5,1,135,F,1
9758,2,5,249,F,0
9759,4,2,202,M,0
9760,4,5,135,F,0
9761,3,2,268,M,0
9762,4,3,103,M,0
9763,6,4,225,M,0
9764,6,5,211,M,0
9765,3,5,161,F,0
9766,4,4,155,F,0
9767,5,2,182,F,0
9768,5,5,124,M,0
9769,4,3,167,F,1
9770,4,4,246,F,0
9771,3,2,196,F,0
9772,3,5,211,F,1
9773,2,1,234,F,0
9774,3,5,174,M,0
9775,5,4,190,F,1
9776,4,1,255,F,1
9777,3,1,192,M,1
9778,5,2,174,F,1
9779,3,1,263,F,0
9780,5,5,251,F,1
9781,5,3,223,F,1
9782,3,3,168,M,1
9783,3,4,213,M,1
9784,4,3,99,M,0
9785,4,4,267,M,0
9786,5,1,183,F,0
9787,4,4,180,M,0
9788,2,1,206,M,0
9789,4,2,216,M,0
9790,5,5,167,M,0
9791,3,2,162,M,1
9792,3,1,250,F,0
9793,4,2,245,M,1
9794,3,4,226,F,1
9795,5,1,226,M,0
9796,5,4,222,M,1
9797,4,1,177,M,0
9798,4,4,223,F,0
9799,5,5,210,M,0
9800,4,2,170,M,0
9801,5,5,135,M,0
9802,3,5,192,F,1
9803,4,2,204,F,0
9804,3,4,244,M,0
9805,3,2,255,F,0
9806,4,5,160,F,0
9807,4,1,150,M,0
9808,4,2,242,F,1
9809,4,5,240,F,1
9810,2,4,246,M,1
9811,3,1,232,F,1
9812,4,3,274,F,0
9813,4,3,253,F,0
9814,5,1,229,M,1
9815,4,4,131,F,0
9816,4,3,125,F,0
9817,3,3,201,F,1
9818,4,4,207,F,0
9819,3,1,144,M,1
9820,3,5,109,F,0
9821,4,2,161,F,1
9822,4,2,151,M,1
9823,3,3,149,F,0
9824,5,5,239,M,0
9825,4,3,287,M,1
9826,3,3,132,F,1
9827,5,2,165,M,0
9828,5,4,143,M,1
9829,4,4,262,M,0
9830,5,3,201,F,1
9831,4,3,213,M,0
9832,2,3,269,M,0
9833,6,5,217,F,0
9834,4,3,133,F,0
9835,3,4,248,M,0
9836,4,3,244,M,0
9837,4,1,197,M,0
9838,5,5,268,F,0
9839,5,5,203,M,1
9840,4,4,224,F,0
9841,3,4,212,M,1
9842,5,4,208,M,0
9843,4,5,155,M,1
9844,5,4,260,M,0
9845,2,2,174,F,0
9846,4,1,161,M,0
9847,5,5,246,F,0
9848,5,1,173,F,0
9849,3,2,175,M,0
9850,5,1,243,F,0
9851,3,2,122,F,1
9852,4,2,219,F,1
9853,3,2,217,M,0
9854,4,3,250,M,0
9855,3,3,274,F,1
9856,2,2,260,F,0
9857,4,4,185,F,0
9858,4,5,270,M,0
9859,6,3,166,F,1
9860,4,4,160,M,1
9861,3,2,247,M,0
9862,4,2,272,M,1
9863,4,5,171,F,0
9864,5,2,211,F,0
9865,3,4,271,M,1
9866,6,4,155,F,0
9867,4,1,220,F,1
9868,3,3,220,F,1
9869,2,4,285,M,1
9870,3,1,109,F,1
9871,3,4,194,M,0
9872,3,3,214,F,0
9873,3,5,161,F,0
9874,3,5,202,F,0
9875,3,3,179,F,1
9876,5,1,137,F,0
9877,6,1,173,F,0
9878,3,4,243,M,0
9879,4,2,258,M,0
9880,6,3,245,F,1
9881,6,3,296,F,0
9882,5,4,267,M,0
9883,6,5,268,F,1
9884,7,4,277,M,0
9885,6,1,259,F,0
9886,5,1,275,M,1
9887,6,3,298,F,1
9888,5,2,243,F,0
9889,7,2,255,F,0
9890,4,5,232,F,0
9891,3,4,247,F,0
9892,4,4,272,M,1
9893,4,1,171,F,0
9894,5,5,211,F,1
9895,3,1,271,M,1
9896,6,1,155,F,0
9897,4,5,220,F,1
9898,3,5,220,F,0
9899,2,1,285,F,0
9900,3,1,109,F,1
9901,3,2,194,F,1
9902,3,5,214,F,0
9903,3,5,161,F,1
9904,3,3,202,M,1
9905,3,2,179,M,0
9906,5,1,137,M,1
9907,6,2,173,F,0
9908,3,1,243,M,0
9909,4,5,258,M,0
9910,6,2,245,F,0
9911,6,4,296,M,0
9912,5,5,267,F,1
9913,6,1,268,M,0
9914,7,2,277,F,1
9915,6,2,259,F,1
9916,5,3,275,F,0
9917,6,2,298,M,0
9918,5,5,243,M,0
9919,6,5,280,F,1
9920,6,3,277,M,1
9921,6,4,284,F,1
9922,4,1,258,M,0
9923,7,1,254,F,1
9924,5,4,263,M,0
9925,6,2,267,M,0
9926,6,3,247,M,1
9927,5,1,233,F,1
9928,7,2,254,F,0
9929,6,1,289,M,0
9930,6,2,282,M,0
9931,5,3,243,M,1
9932,5,3,243,M,1
9933,4,2,228,F,1
9934,5,5,235,M,0
9935,4,4,274,M,1
9936,6,4,254,F,0
9937,4,5,251,F,0
9938,7,1,310,F,1
9939,7,3,288,M,0
9940,4,3,218,F,0
9941,5,5,251,F,0
9942,5,3,263,F,0
9943,4,4,266,F,1
9944,6,2,307,F,0
9945,7,5,268,F,1
9946,6,5,157,F,0
9947,7,3,262,F,1
9948,4,2,245,M,1
9949,5,5,217,M,0
9950,6,3,259,F,0
9951,5,2,238,F,0
9952,6,4,288,F,0
9953,7,4,284,M,1
9954,4,4,243,M,0
9955,6,2,260,F,0
9956,4,3,264,F,0
9957,5,2,269,F,1
9958,7,4,282,M,0
9959,5,2,250,M,1
9960,5,5,230,F,0
9961,6,5,254,F,0
9962,5,4,256,M,1
9963,4,2,255,F,0
9964,7,3,306,M,1
9965,6,2,189,F,0
9966,6,3,280,M,0
9967,6,5,310,F,0
9968,5,4,266,M,0
9969,3,3,196,M,0
9970,3,2,198,F,0
9971,5,5,163,M,1
9972,3,3,137,F,0
9973,3,1,167,F,1
9974,3,5,115,M,0
9975,5,2,192,M,0
9976,4,2,238,M,0
9977,4,2,142,M,1
9978,3,2,256,F,1
9979,4,1,208,F,0
9980,3,2,257,M,1
9981,4,3,227,M,1
9982,4,2,219,M,0
9983,5,3,202,F,1
9984,4,2,158,F,1
9985,6,3,235,F,1
9986,4,4,233,M,1
9987,4,5,244,M,1
9988,3,5,244,F,0
9989,3,5,148,M,0
9990,5,5,171,M,0
9991,5,2,197,F,1
9992,3,1,256,F,0
9993,6,3,223,M,0
9994,5,2,271,F,0
9995,2,1,135,F,1
9996,6,4,272,M,0
9997,3,1,265,F,0
9998,5,5,180,M,1
9999,5,3,187,M,0
10000,3,3,158,M,0
10001,4,1,234,F,0
10002,6,4,224,M,0
10003,4,4,153,M,1
10004,3,5,125,F,1
10005,4,1,204,M,0
10006,3,1,199,M,0
10007,3,4,216,F,0
10008,4,3,183,F,1
10009,4,3,136,F,1
10010,4,1,269,F,1
10011,5,5,105,M,1
10012,4,2,253,F,1
10013,3,1,263,M,0
10014,4,1,266,M,0
10015,3,3,185,M,0
10016,3,4,245,F,0
10017,3,5,184,F,0
10018,5,4,235,F,0
10019,3,2,247,M,0
10020,4,4,145,M,0
10021,3,3,158,F,0
10022,4,5,268,M,1
10023,3,1,186,F,1
10024,2,3,226,M,1
10025,5,1,258,M,1
10026,3,4,189,M,0
10027,5,3,255,F,1
10028,5,5,207,F,0
10029,3,5,271,M,1
10030,3,4,239,F,1
10031,4,4,186,F,1
10032,4,1,139,F,0
10033,3,3,224,M,0
10034,4,2,198,M,0
10035,4,4,102,F,1
10036,3,3,219,M,0
10037,4,5,240,M,0
10038,3,2,222,M,1
10039,2,2,221,F,1
10040,5,3,229,F,1
10041,5,2,146,F,0
10042,3,3,165,M,0
10043,4,4,200,F,1
10044,4,2,232,M,0
10045,5,5,240,F,0
10046,5,4,240,M,1
10047,3,2,187,F,0
10048,5,4,239,F,0
10049,3,1,171,F,0
10050,4,2,239,M,0
10051,4,2,166,M,0
10052,6,1,113,F,1
10053,4,3,104,F,1
10054,3,4,270,F,0
10055,5,1,145,M,1
10056,3,5,171,M,1
10057,4,5,160,F,1
10058,4,2,210,F,1
10059,4,1,256,F,0
10060,4,5,155,F,1
10061,5,1,126,F,1
10062,3,1,189,M,0
10063,4,1,206,M,1
10064,4,3,242,M,0
10065,3,1,258,F,0
10066,4,4,196,F,1
10067,3,3,209,M,0
10068,4,4,259,M,1
10069,2,1,140,F,0
10070,5,3,141,F,0
10071,3,1,160,M,1
10072,5,4,208,F,0
10073,3,4,198,F,0
10074,4,4,264,M,1
10075,4,3,136,M,0
10076,4,4,221,F,1
10077,5,3,242,F,1
10078,4,2,162,M,0
10079,4,5,258,F,1
10080,5,3,172,F,0
10081,4,4,222,M,0
10082,3,2,215,F,0
10083,3,4,164,M,1
10084,5,1,233,F,0
10085,4,4,249,F,0
10086,4,5,217,F,1
10087,4,3,260,M,0
10088,4,1,219,M,0
10089,4,1,267,M,0
10090,5,3,137,F,0
10091,4,5,141,M,1
10092,4,2,201,M,0
10093,5,1,125,M,0
10094,3,1,173,F,1
10095,3,5,271,F,1
10096,4,5,243,M,0
10097,5,1,151,F,0
10098,4,4,224,F,1
10099,3,2,141,M,0
10100,3,2,133,M,0
10101,3,2,239,M,1
10102,4,3,203,M,0
10103,4,2,220,F,0
10104,4,3,212,M,0
10105,2,4,252,M,0
10106,5,5,265,M,0
10107,4,2,199,M,0
10108,3,5,209,F,0
10109,4,5,254,F,0
10110,2,3,216,M,1
10111,5,4,196,M,0
10112,4,4,258,M,0
10113,3,3,137,M,1
10114,6,5,282,M,0
10115,3,2,156,M,0
10116,4,5,237,M,0
10117,4,5,170,M,1
10118,4,1,243,F,0
10119,4,5,163,F,0
10120,3,4,257,F,0
10121,5,4,179,M,0
10122,3,3,274,F,0
10123,3,4,174,F,1
10124,4,2,162,F,0
10125,6,2,269,M,0
10126,4,1,147,M,1
10127,6,4,286,F,0
10128,2,5,271,F,1
10129,5,2,130,M,0
10130,4,5,258,F,1
10131,5,1,151,F,0
10132,5,4,208,F,1
10133,6,2,137,F,0
10134,3,1,250,F,0
10135,4,5,211,F,1
10136,4,1,196,F,1
10137,3,4,174,F,1
10138,6,5,277,F,1
10139,6,2,284,F,1
10140,4,5,258,M,0
10141,7,1,254,M,0
10142,5,5,263,M,1
10143,6,5,267,M,0
10144,6,4,247,M,1
10145,5,1,233,M,0
10146,7,5,254,F,0
10147,6,3,289,F,1
10148,6,2,282,F,0
10149,5,3,243,F,1
10150,5,1,243,M,0
10151,4,5,228,M,0
10152,5,4,235,F,0
10153,4,1,274,M,1
10154,6,3,254,F,1
10155,4,4,237,F,0
10156,4,4,170,M,0
10157,4,4,243,F,1
10158,4,5,163,M,1
10159,3,3,257,M,1
10160,5,3,179,M,1
10161,3,1,274,M,0
10162,3,4,174,M,0
10163,4,1,162,M,1
10164,6,1,269,F,0
10165,4,3,147,M,0
10166,6,5,286,F,0
10167,2,5,271,M,0
10168,5,1,130,F,1
10169,4,4,258,F,0
10170,5,5,151,M,0
10171,5,2,208,M,0
10172,6,2,137,F,0
10173,3,2,250,M,0
10174,4,3,211,F,1
10175,4,4,196,F,1
10176,3,2,174,F,1
10177,6,3,277,F,0
10178,6,3,284,F,0
10179,4,4,258,M,1
10180,7,2,254,M,0
10181,5,5,263,M,0
10182,6,1,267,M,1
10183,6,2,247,M,0
10184,5,3,233,F,0
10185,7,5,254,F,0
10186,6,2,289,F,1
10187,6,3,282,F,0
10188,5,2,243,M,0
10189,5,4,243,F,0
10190,4,1,228,F,0
10191,5,5,235,M,1
10192,7,3,306,F,0
10193,6,1,189,F,0
10194,6,4,280,M,1
10195,6,4,310,M,1
10196,4,3,264,F,1
10197,5,5,243,M,0
10198,5,5,245,M,0
10199,5,5,239,M,0
10200,4,3,248,F,1
10201,6,1,268,F,1
10202,6,4,271,F,0
10203,4,5,233,F,1
10204,5,1,245,M,1
10205,5,2,248,F,1
10206,5,2,234,M,0
10207,4,2,259,F,0
10208,5,1,259,F,0
10209,5,2,263,M,0
10210,3,1,158,M,1
10211,5,5,270,M,1
10212,4,3,271,M,1
10213,5,5,237,F,0
10214,6,1,250,M,0
10215,4,2,270,F,0
10216,4,5,242,F,0
10217,5,1,271,F,1
10218,4,3,254,F,0
10219,5,3,274,M,1
10220,4,3,249,F,1
10221,4,3,245,M,0
10222,4,5,237,F,1
10223,4,3,238,M,0
10224,5,3,242,F,0
10225,5,5,217,M,0
10226,4,2,242,F,1
10227,6,1,265,F,1
10228,3,4,267,F,0
10229,3,1,238,M,0
10230,5,3,284,F,1
10231,4,3,137,M,1
10232,2,1,232,F,1
10233,3,3,262,F,1
10234,5,1,158,M,0
10235,5,5,226,F,1
10236,4,3,199,M,0
10237,4,4,175,F,0
10238,5,1,233,F,0
10239,2,5,111,F,1
10240,5,2,218,M,1
10241,5,1,189,F,1
10242,4,3,257,M,0
10243,4,2,160,M,0
10244,3,3,197,F,1
10245,3,5,283,M,0
10246,5,5,197,F,1
10247,3,1,259,F,1
10248,4,3,195,M,0
10249,3,1,159,M,1
10250,3,1,267,F,1
10251,5,2,155,F,1
10252,3,1,267,F,0
10253,4,1,239,F,1
10254,3,1,263,M,0
10255,3,5,217,M,0
10256,4,3,173,M,1
10257,2,2,163,M,0
10258,5,5,232,F,0
10259,3,3,155,M,1
10260,3,4,160,M,0
10261,5,4,200,M,0
10262,4,1,160,M,1
10263,3,3,220,M,1
10264,3,3,160,F,0
10265,3,4,136,F,0
10266,5,1,252,F,0
10267,3,4,138,F,0
10268,4,4,173,M,0
10269,4,5,198,M,0
10270,4,1,194,F,0
10271,4,5,157,M,1
10272,3,3,220,F,1
10273,4,4,160,M,0
10274,3,4,214,M,1
10275,5,5,213,M,0
10276,3,5,146,M,1
10277,4,3,176,M,1
10278,3,2,219,F,1
10279,4,3,164,F,0
10280,3,4,168,F,1
10281,5,3,167,M,0
10282,3,2,152,F,0
10283,5,4,248,M,1
10284,3,5,177,F,1
10285,4,4,148,M,1
10286,4,2,107,F,0
10287,6,2,196,M,1
10288,3,3,215,F,0
10289,4,5,260,M,0
10290,5,5,156,F,0
10291,4,1,266,M,0
10292,4,1,146,F,1
10293,4,2,210,F,0
10294,2,4,144,M,0
10295,3,5,181,F,0
10296,5,5,132,F,1
10297,5,3,243,F,0
10298,4,3,166,F,0
10299,5,5,148,F,0
10300,6,4,221,M,0
10301,4,2,207,F,1
10302,4,1,228,M,1
10303,3,2,161,M,1
10304,4,2,259,F,0
10305,4,5,272,F,0
10306,4,4,154,M,1
10307,4,2,174,M,0
10308,4,2,225,F,0
10309,3,5,209,M,0
10310,6,1,208,M,0
10311,4,4,163,M,1
10312,3,5,174,M,1
10313,3,5,236,F,0
10314,3,2,229,F,1
10315,3,4,195,F,1
10316,4,2,146,F,1
10317,3,2,211,M,1
10318,2,2,161,F,1
10319,2,5,243,F,0
10320,3,3,169,F,1
10321,3,4,273,F,1
10322,4,2,137,M,1
10323,2,1,96,F,1
10324,5,5,177,F,0
10325,4,1,269,F,1
10326,3,2,188,M,0
10327,4,1,238,F,0
10328,5,2,172,F,0
10329,4,4,134,M,1
10330,4,2,191,F,1
10331,5,3,210,M,1
10332,4,5,161,F,0
10333,5,4,161,M,1
10334,4,1,166,F,0
10335,4,3,170,F,0
10336,3,1,251,F,0
10337,3,3,214,M,1
10338,4,3,197,F,0
10339,3,3,227,M,1
10340,4,5,265,F,1
10341,6,5,287,M,1
10342,3,5,206,M,1
10343,4,2,192,F,1
10344,2,1,109,F,1
10345,4,3,180,M,1
10346,3,2,224,M,0
10347,3,2,259,M,0
10348,3,4,269,M,1
10349,5,4,187,F,0
10350,4,4,185,F,1
10351,5,2,241,F,0
10352,2,5,228,M,1
10353,3,2,214,F,0
10354,3,2,196,M,0
10355,3,1,175,M,0
10356,3,5,171,F,1
10357,4,2,185,M,0
10358,2,4,226,M,1
10359,4,1,265,F,0
10360,4,4,205,F,1
10361,4,3,189,F,0
10362,3,4,141,M,0
10363,3,3,217,F,0
10364,4,2,198,F,0
10365,4,4,246,F,0
10366,3,4,261,F,0
10367,4,3,160,M,0
10368,5,5,135,F,0
10369,5,2,213,M,0
10370,3,4,189,F,1
10371,4,1,259,M,1
10372,4,5,170,M,0
10373,3,3,257,M,1
10374,3,5,143,M,1
10375,4,1,258,F,0
10376,4,3,216,M,0
10377,4,3,169,F,0
10378,4,3,165,M,0
10379,4,4,245,F,1
10380,4,1,171,F,1
10381,2,5,238,M,0
10382,4,2,265,F,0
10383,4,3,207,M,0
10384,3,4,257,M,1
10385,3,4,252,M,0
10386,5,5,272,F,0
10387,3,2,180,M,1
10388,5,1,217,F,0
10389,3,1,149,F,1
10390,4,5,185,M,0
10391,5,2,222,M,1
10392,4,3,180,M,0
10393,4,2,156,M,1
10394,3,5,241,M,1
10395,4,1,170,F,1
10396,3,2,286,F,1
10397,3,4,232,M,1
10398,5,2,171,M,1
10399,4,4,146,F,1
10400,4,2,189,F,0
10401,2,1,235,M,1
10402,4,2,187,F,1
10403,3,5,166,F,0
10404,4,4,264,F,1
