name,temp,rain_1h,snow_1h,clouds_all,weather_main,year,month,hour,weekday,traffic_volume
A,294.93,0.0,0.0,1,Clear,2017,9,19,Thu,108630
A,277.65,0.0,0.0,1,Clear,2017,4,23,Tue,33630
A,266.61,0.0,0.0,1,Clear,2013,4,3,Tue,9630
B,286.29,0.0,0.0,1,Clear,2016,8,3,Fri,11100
A,269.68,0.0,0.0,90,Snow,2016,2,15,Thu,169290
A,269.21,0.0,0.0,90,Mist,2012,12,19,Wed,100590
A,295.65,0.0,0.0,5,Clear,2018,6,11,Mon,134670
B,283.84,0.0,0.0,75,Drizzle,2018,9,15,Sun,129060
A,290.75,0.0,0.0,90,Rain,2018,6,11,Tue,130380
A,293.5,0.3,0.0,1,Rain,2015,9,3,Mon,7650
B,272.3,0.0,0.0,90,Snow,2018,4,3,Sat,9270
B,265.16,0.0,0.0,90,Clouds,2014,3,11,Sun,102540
B,294.53,0.25,0.0,40,Rain,2018,9,7,Sat,74310
A,300.44,0.0,0.0,0,Clear,2016,8,15,Tue,157620
B,270.75,0.0,0.0,90,Mist,2018,2,15,Sat,109800
A,291.79,0.0,0.0,90,Drizzle,2017,8,7,Thu,198030
A,302.28,0.0,0.0,75,Clouds,2017,6,19,Wed,110790
A,293.73,0.0,0.0,1,Clear,2016,7,3,Tue,9870
A,275.86,0.0,0.0,90,Clouds,2016,1,3,Thu,10410
A,280.57,0.0,0.0,1,Clear,2012,10,7,Thu,209700
A,278.46,0.0,0.0,1,Clear,2012,10,23,Mon,27510
A,293.79,0.0,0.0,20,Clouds,2016,6,15,Tue,171840
A,289.72,0.0,0.0,90,Rain,2017,5,7,Wed,205890
A,292.93,0.0,0.0,90,Rain,2016,9,11,Thu,136470
A,275.86,0.0,0.0,90,Clouds,2017,3,23,Wed,33540
B,304.47,0.0,0.0,1,Clear,2018,9,19,Sat,103650
B,293.79,0.0,0.0,40,Clouds,2015,8,11,Sun,135210
A,290.43,0.0,0.0,1,Clear,2017,8,23,Mon,35220
A,292.49,0.0,0.0,36,Clouds,2016,10,19,Mon,98010
A,292.73,0.0,0.0,20,Clouds,2016,6,11,Wed,153090
B,290.29,0.0,0.0,40,Clouds,2017,6,23,Fri,74820
A,292.9,0.0,0.0,76,Clouds,2013,8,23,Tue,53340
A,291.87,0.0,0.0,8,Clear,2013,6,23,Mon,33900
A,271.23,0.0,0.0,1,Haze,2018,3,23,Thu,36150
A,262.43,0.0,0.0,90,Mist,2013,2,3,Mon,8730
B,289.49,0.0,0.0,1,Fog,2017,7,7,Fri,190920
A,270.78,0.0,0.0,90,Clouds,2017,3,15,Thu,177870
B,297.15,0.0,0.0,1,Clear,2017,8,15,Fri,165630
B,301.44,0.0,0.0,75,Clouds,2018,7,19,Sun,106050
A,291.08,0.0,0.0,75,Mist,2018,6,7,Wed,188850
A,273.95,0.0,0.0,90,Mist,2016,2,7,Tue,163590
A,290.22,0.0,0.0,90,Mist,2017,6,7,Wed,159600
B,275.89,0.0,0.0,1,Haze,2012,11,3,Sun,11040
A,256.7,0.0,0.0,64,Mist,2013,12,3,Mon,10530
A,273.21,0.0,0.0,90,Mist,2017,1,23,Mon,27810
A,266.68,0.76,0.0,64,Rain,2014,1,11,Thu,131310
A,263.28,0.0,0.0,20,Clouds,2018,2,15,Wed,169740
A,290.71,0.0,0.0,80,Clouds,2013,8,3,Mon,11160
A,297.25,0.0,0.0,75,Clouds,2018,8,19,Thu,105570
A,274.33,0.25,0.0,20,Rain,2014,4,15,Tue,167370
A,273.36,0.0,0.0,90,Snow,2018,1,7,Mon,157500
A,278.79,0.0,0.0,40,Clouds,2016,4,23,Tue,58380
B,282.22,0.0,0.0,40,Clouds,2015,10,19,Sat,90360
A,271.01,0.0,0.0,90,Snow,2018,3,7,Tue,192780
A,256.15,0.0,0.0,1,Clear,2018,2,23,Mon,28020
A,286.24,0.0,0.0,8,Clear,2013,8,3,Wed,10800
A,247.15,0.0,0.0,75,Clouds,2014,1,23,Mon,23160
A,295.46,0.0,0.0,40,Clouds,2013,5,19,Thu,104370
A,275.74,0.0,0.0,1,Clear,2013,3,15,Tue,166380
A,267.24,0.0,0.0,1,Clear,2013,4,3,Wed,9150
A,274.01,0.0,0.0,90,Drizzle,2018,3,15,Mon,124530
B,293.88,0.0,0.0,1,Clear,2016,9,15,Sat,130260
A,299.94,0.0,0.0,75,Clouds,2017,7,15,Tue,165300
A,255.72,0.0,0.0,5,Clear,2018,1,19,Wed,94320
A,295.34,0.0,0.0,0,Clear,2016,6,19,Mon,100140
B,261.72,0.0,0.0,1,Clear,2018,4,3,Sun,9390
A,265.07,0.0,0.0,90,Haze,2017,12,15,Wed,166470
B,297.47,0.0,0.0,1,Clear,2015,6,11,Sat,119340
B,281.95,0.0,0.0,90,Rain,2017,5,23,Sat,61680
A,287.35,0.0,0.0,90,Rain,2016,5,19,Mon,92490
B,287.58,0.0,0.0,90,Rain,2015,8,7,Sun,34650
B,273.72,0.0,0.0,1,Clear,2017,11,23,Sun,30270
A,297.61,0.0,0.0,90,Clouds,2015,7,11,Mon,129510
B,289.22,0.0,0.0,1,Clear,2017,8,23,Fri,72690
B,278.28,0.0,0.0,90,Drizzle,2017,11,23,Sat,61260
A,296.3,0.0,0.0,75,Clouds,2017,8,11,Mon,135270
B,269.64,0.0,0.0,90,Clouds,2013,2,3,Sun,10440
A,273.73,0.0,0.0,90,Clouds,2016,3,7,Wed,208350
A,272.22,0.0,0.0,90,Fog,2018,1,3,Wed,11280
A,301.09,0.0,0.0,40,Clouds,2017,9,19,Wed,104820
A,291.22,0.0,0.0,1,Clear,2018,7,3,Mon,11940
A,293.94,2.39,0.0,75,Thunderstorm,2016,9,7,Tue,168600
B,258.92,0.0,0.0,1,Clear,2014,2,15,Sun,123510
B,279.28,0.89,0.0,90,Rain,2014,4,3,Sun,9270
A,287.48,0.0,0.0,40,Clouds,2018,4,19,Wed,106290
A,273.56,0.0,0.0,20,Clouds,2014,4,3,Wed,11250
B,274.04,0.0,0.0,90,Mist,2012,12,19,Sat,98640
B,285.15,0.0,0.0,1,Clear,2017,5,7,Sun,42330
A,296.72,0.0,0.0,40,Clouds,2016,9,11,Mon,108450
B,265.46,0.0,0.0,40,Clouds,2015,12,11,Sat,131610
A,270.82,0.0,0.0,90,Snow,2013,2,7,Mon,159750
B,265.65,0.0,0.0,90,Snow,2013,12,11,Sun,101130
A,303.78,0.0,0.0,0,Clear,2013,9,15,Mon,178710
B,293.19,1.27,0.0,90,Drizzle,2018,8,3,Fri,12720
A,294.06,0.0,0.0,1,Haze,2016,9,11,Thu,142740
A,299.61,0.0,0.0,1,Clear,2018,8,15,Wed,171210
A,301.22,0.0,0.0,20,Clouds,2016,7,11,Tue,127170
B,301.36,0.25,0.0,1,Rain,2018,9,19,Sat,105540
B,296.75,0.0,0.0,1,Clear,2015,8,23,Sat,68640
B,300.1,0.0,0.0,1,Clear,2015,7,19,Sun,108810
A,289.15,0.0,0.0,75,Clouds,2012,10,15,Tue,174390
A,296.4,0.0,0.0,0,Clear,2013,7,15,Wed,180000
B,272.86,0.0,0.0,90,Mist,2018,3,3,Sat,11580
A,295.27,0.44,0.0,90,Mist,2018,9,19,Mon,90180
A,277.81,0.0,0.0,20,Clouds,2018,3,15,Tue,174030
A,272.49,0.0,0.0,75,Haze,2016,2,15,Mon,169260
A,287.73,0.0,0.0,90,Mist,2018,9,23,Wed,29820
A,255.77,0.0,0.0,1,Clear,2013,1,19,Thu,94680
B,268.28,0.0,0.0,90,Clouds,2017,12,23,Sat,57570
B,293.15,0.0,0.0,1,Clear,2015,7,7,Sat,55650
A,295.27,0.44,0.0,90,Drizzle,2018,9,19,Mon,90180
B,286.44,0.0,0.0,20,Clouds,2018,9,19,Fri,118740
B,270.24,0.0,0.0,90,Clouds,2016,1,3,Sun,19770
A,271.72,0.0,0.0,90,Snow,2016,3,11,Thu,148080
B,286.15,0.0,0.0,90,Mist,2017,10,23,Fri,83280
B,284.61,0.0,0.0,1,Mist,2016,9,3,Sun,11730
B,278.69,0.0,0.0,64,Clouds,2013,11,11,Sat,121620
A,259.15,0.0,0.0,5,Clear,2017,12,7,Tue,177840
B,299.29,0.0,0.0,1,Clear,2017,7,11,Sat,125250
A,285.92,0.0,0.0,1,Mist,2017,9,23,Wed,58830
B,292.15,0.0,0.0,75,Clouds,2017,6,11,Fri,161010
A,294.8,0.0,0.0,90,Thunderstorm,2016,8,23,Mon,30030
B,271.22,0.0,0.0,90,Mist,2013,4,7,Sun,29460
B,273.35,0.0,0.0,90,Clouds,2016,3,3,Fri,10440
A,273.52,0.0,0.1,90,Snow,2016,1,23,Thu,37230
A,283.58,0.0,0.0,1,Clear,2017,9,7,Tue,196770
A,272.32,0.0,0.0,1,Clear,2012,11,7,Mon,206310
A,293.48,0.0,0.0,92,Rain,2016,6,11,Tue,145980
B,268.34,0.0,0.0,75,Haze,2012,12,15,Sat,129750
B,249.51,0.0,0.0,88,Clouds,2013,2,3,Sun,10140
B,286.27,0.41,0.0,36,Rain,2014,5,23,Sat,52860
A,294.51,0.0,0.0,75,Clouds,2017,8,15,Mon,174780
A,258.08,0.0,0.0,90,Snow,2016,1,19,Mon,76050
A,271.08,0.0,0.0,90,Mist,2018,3,11,Tue,132810
B,263.9,0.0,0.0,64,Clouds,2013,12,11,Fri,161190
B,292.09,6.89,0.0,44,Thunderstorm,2014,6,7,Sun,37680
A,281.07,0.0,0.0,90,Fog,2013,4,19,Mon,72660
B,268.48,0.0,0.0,90,Snow,2018,2,7,Sat,54930
A,285.41,0.0,0.0,75,Rain,2017,8,23,Thu,49260
B,271.66,0.0,0.0,1,Clear,2013,11,23,Sun,26820
B,303.89,0.0,0.0,1,Clear,2017,7,19,Sat,103020
B,280.37,0.0,0.0,90,Drizzle,2015,11,15,Fri,176160
B,275.91,0.0,0.0,64,Clouds,2013,11,23,Sun,27750
B,291.75,0.0,0.0,75,Clouds,2017,6,11,Sun,133380
B,289.15,0.0,0.0,1,Clear,2018,5,3,Sat,10350
B,295.31,0.0,0.0,75,Rain,2016,9,11,Sun,120840
A,290.88,10.6,0.0,90,Thunderstorm,2018,9,19,Thu,88710
B,267.29,0.0,0.0,5,Clear,2018,3,7,Sat,56850
B,289.77,0.0,0.0,1,Drizzle,2016,6,23,Fri,59970
A,285.122,0.0,0.0,64,Clouds,2017,2,3,Mon,9090
A,280.54,0.0,0.0,1,Clear,2012,11,19,Tue,101550
A,288.34,0.0,0.0,1,Clear,2015,7,23,Mon,33360
A,254.15,0.0,0.0,90,Snow,2013,12,23,Mon,28260
A,271.58,0.0,0.0,75,Clouds,2017,3,11,Wed,136110
A,283.86,0.0,0.0,1,Clear,2016,4,3,Thu,10800
A,296.84,0.0,0.0,75,Clouds,2017,8,15,Wed,170970
B,256.8,0.0,0.0,90,Mist,2013,2,7,Sun,28860
A,299.72,0.0,0.0,40,Clouds,2018,7,15,Thu,151980
B,274.15,0.0,0.0,90,Drizzle,2016,12,23,Sat,54840
B,301.71,0.0,0.0,80,Haze,2013,8,11,Fri,174300
A,291.02,0.3,0.0,1,Rain,2015,6,7,Mon,176670
B,286.79,0.0,0.0,90,Mist,2017,8,7,Fri,181140
B,279.95,0.0,0.0,90,Drizzle,2012,11,7,Sun,33600
B,294.68,1.2,0.0,90,Mist,2014,7,7,Sun,28620
A,289.64,0.0,0.0,1,Clear,2013,10,3,Wed,10230
B,266.63,0.0,0.0,90,Snow,2013,2,7,Sat,58290
B,289.23,0.0,0.0,1,Rain,2018,5,15,Sat,128490
B,270.97,0.0,0.0,1,Clear,2016,12,23,Fri,54540
B,269.79,0.0,0.0,90,Fog,2018,4,15,Sat,56430
A,281.22,0.0,0.0,1,Clear,2015,9,7,Tue,197160
B,290.5,0.0,0.0,1,Clear,2015,10,15,Sun,131820
B,284.49,0.38,0.0,90,Rain,2016,4,23,Sun,28980
A,290.67,0.25,0.0,1,Rain,2014,7,3,Wed,11910
A,273.95,0.0,0.0,90,Clouds,2016,4,11,Mon,145320
A,292.46,0.0,0.0,1,Clear,2016,6,3,Mon,10470
A,296.15,0.0,0.0,40,Clouds,2017,6,15,Tue,166830
A,289.76,2.85,0.0,90,Mist,2018,9,15,Mon,159810
A,288.31,0.0,0.0,1,Clear,2018,8,3,Thu,11430
B,274.57,0.0,0.0,90,Snow,2017,10,3,Fri,11310
B,275.42,0.0,0.0,75,Clouds,2018,1,19,Fri,105480
A,276.79,0.0,0.0,90,Rain,2016,4,19,Thu,104370
B,290.42,0.0,0.0,40,Clouds,2018,5,23,Sun,37440
A,271.58,0.0,0.0,5,Clear,2017,11,15,Tue,174690
B,261.62,0.0,0.0,90,Snow,2016,12,19,Fri,57180
B,285.12,0.0,0.0,1,Clear,2013,11,15,Fri,189000
A,295.22,0.0,0.0,1,Haze,2018,8,23,Thu,42180
A,287.32,0.0,0.0,88,Clouds,2014,5,7,Mon,177270
B,291.74,4.0,0.0,90,Drizzle,2018,8,11,Fri,131730
A,294.54,0.0,0.0,1,Clear,2014,7,11,Wed,149460
A,293.44,0.0,0.0,1,Clear,2018,6,23,Tue,36810
B,269.34,0.0,0.0,90,Snow,2017,2,3,Sun,11880
B,286.75,0.0,0.0,20,Clouds,2018,9,23,Sat,56130
B,259.77,0.0,0.0,64,Snow,2013,12,23,Sun,30060
B,295.16,0.0,0.0,90,Clouds,2017,9,15,Sat,130020
A,300.02,0.0,0.0,75,Clouds,2017,6,15,Thu,172350
A,297.888,0.0,0.0,0,Clear,2016,7,23,Tue,35430
A,281.99,0.0,0.0,20,Clouds,2012,10,19,Mon,92070
B,276.21,0.0,0.0,1,Clear,2017,3,7,Sun,41040
A,296.41,0.0,0.0,1,Clear,2016,8,11,Wed,138060
A,274.15,0.0,0.0,90,Snow,2017,4,3,Thu,10920
A,302.66,0.0,0.0,36,Clouds,2016,6,15,Wed,173910
B,280.88,0.0,0.0,1,Clear,2016,11,11,Sat,126810
A,272.58,0.0,0.0,90,Clouds,2017,2,19,Thu,107820
B,296.79,0.0,0.0,75,Clouds,2018,6,19,Sun,90300
B,301.92,0.0,0.0,1,Clear,2015,9,19,Sat,98250
B,256.21,0.0,0.0,90,Snow,2018,2,7,Sat,55080
A,294.28,0.0,0.0,90,Clouds,2017,4,15,Mon,163680
A,278.95,0.0,0.0,75,Drizzle,2017,3,23,Wed,33450
A,290.08,0.0,0.0,75,Clouds,2016,6,11,Thu,142500
A,291.85,0.0,0.0,20,Clouds,2016,7,23,Thu,41250
B,276.81,0.0,0.0,40,Clouds,2016,1,15,Sun,147870
B,279.24,0.0,0.0,90,Clouds,2014,4,3,Sun,10920
B,274.86,0.0,0.0,40,Clouds,2018,3,7,Sat,61500
B,276.72,0.0,0.0,90,Drizzle,2018,4,11,Fri,156990
A,270.65,0.0,0.0,1,Clear,2018,4,3,Tue,10410
B,269.43,0.0,0.0,64,Mist,2013,12,3,Sat,10140
B,267.31,0.0,0.0,90,Mist,2012,12,7,Fri,179460
A,295.96,0.0,0.0,1,Mist,2015,8,23,Mon,33660
A,296.42,0.0,0.0,90,Clouds,2016,7,15,Thu,160530
A,262.74,0.0,0.0,1,Clear,2017,1,3,Mon,9360
A,283.63,0.0,0.0,1,Clear,2017,5,3,Thu,10950
A,283.92,0.0,0.0,90,Rain,2013,5,19,Thu,76260
A,273.5,0.0,0.0,1,Clear,2012,10,3,Tue,10560
A,275.56,0.0,0.0,90,Snow,2018,3,3,Mon,10080
B,285.48,0.0,0.0,92,Mist,2013,10,3,Fri,11550
B,290.73,2.16,0.0,90,Rain,2016,5,11,Fri,145680
B,275.92,0.0,0.0,1,Clear,2015,10,3,Fri,11250
A,292.44,0.0,0.0,90,Drizzle,2018,7,19,Thu,102570
A,273.28,0.0,0.0,90,Clouds,2016,2,15,Tue,172650
A,280.92,0.0,0.0,32,Clouds,2014,5,11,Thu,179310
B,287.46,0.0,0.0,0,Clear,2016,10,11,Sat,132960
B,269.95,0.0,0.0,1,Snow,2017,2,15,Fri,165150
A,282.43,0.0,0.0,1,Clear,2016,3,15,Mon,174960
B,273.57,0.0,0.0,90,Mist,2012,12,23,Sun,27870
B,273.89,0.0,0.0,90,Snow,2013,4,3,Fri,9390
B,288.77,0.51,0.0,40,Rain,2014,6,19,Sat,106500
B,275.72,0.0,0.0,90,Clouds,2017,11,7,Fri,175470
B,278.06,0.0,0.0,90,Snow,2013,4,15,Sat,141570
A,285.77,0.25,0.0,40,Rain,2014,5,11,Wed,144930
A,291.52,0.0,0.0,20,Clouds,2017,10,19,Tue,106500
A,275.18,0.0,0.0,90,Mist,2013,4,23,Wed,30570
B,298.21,0.0,0.0,40,Clouds,2016,7,19,Sat,84150
B,288.43,0.0,0.0,75,Clouds,2014,4,23,Sun,33960
A,294.37,0.0,0.0,40,Clouds,2015,8,7,Thu,177060
B,274.52,0.0,0.0,90,Mist,2012,12,19,Sun,77910
A,283.75,0.0,0.0,5,Clear,2017,6,7,Tue,192660
A,284.27,0.25,0.0,75,Haze,2014,5,7,Thu,183240
A,277.62,0.0,0.0,1,Mist,2016,11,3,Wed,10440
B,269.69,0.0,0.0,90,Snow,2017,2,7,Fri,170340
B,279.02,0.0,0.0,90,Clouds,2016,5,3,Sun,11850
B,298.74,0.0,0.0,1,Clear,2016,5,15,Sat,134190
B,285.1,0.51,0.0,1,Rain,2014,6,23,Sat,76020
B,255.4,0.0,0.0,64,Clouds,2013,12,15,Sun,113070
A,254.56,0.0,0.0,64,Clouds,2013,12,11,Tue,117120
B,289.03,0.0,0.0,75,Clouds,2013,8,3,Sat,11910
B,272.02,0.0,0.0,90,Clouds,2018,1,7,Fri,189270
A,256.83,0.0,0.0,1,Clear,2013,1,3,Mon,8430
A,296.08,0.0,0.0,75,Clouds,2017,8,19,Wed,111150
B,295.03,0.6,0.0,92,Mist,2014,7,15,Sat,137340
A,274.35,0.0,0.0,90,Rain,2015,12,11,Mon,122580
B,296.72,0.0,0.0,40,Rain,2017,8,19,Fri,114240
A,279.83,0.0,0.0,20,Clouds,2014,4,23,Mon,28710
B,266.14,0.0,0.0,40,Snow,2017,12,11,Fri,154170
A,282.09,0.0,0.0,75,Clouds,2017,4,3,Tue,9450
B,293.06,1.14,0.0,20,Thunderstorm,2015,7,3,Sat,13050
A,290.79,0.0,0.0,90,Mist,2018,6,7,Tue,190500
A,258.68,0.0,0.0,75,Mist,2017,12,11,Thu,102990
A,291.02,0.3,0.0,1,Fog,2015,6,7,Mon,176670
B,296.75,0.0,0.0,1,Clear,2017,6,3,Sat,14640
B,274.94,0.0,0.0,20,Clouds,2017,11,11,Sat,141420
A,294.34,1.85,0.0,90,Rain,2018,8,19,Mon,87660
A,293.85,3.13,0.0,90,Rain,2015,7,7,Mon,155970
B,292.08,0.0,0.0,5,Clear,2017,5,11,Sat,143820
A,271.46,0.0,0.0,40,Clouds,2012,10,7,Mon,199260
B,276.55,0.0,0.0,1,Clear,2013,5,23,Fri,60150
B,286.74,0.0,0.0,90,Rain,2013,9,3,Sun,8670
A,293.28,0.25,0.0,92,Rain,2016,6,11,Wed,146130
B,296.58,1.02,0.0,90,Rain,2016,7,3,Sun,90
B,295.86,0.0,0.0,40,Clouds,2017,9,7,Sat,69060
B,276.54,0.0,0.0,90,Rain,2012,11,23,Sun,29970
A,278.95,0.0,0.0,75,Rain,2017,3,23,Wed,33450
A,283.22,0.0,0.0,90,Clouds,2017,3,3,Mon,10890
B,304.21,0.0,0.0,36,Clouds,2013,8,15,Sun,137640
A,270.01,0.0,0.0,1,Mist,2018,1,3,Mon,10830
A,279.87,0.0,0.0,90,Drizzle,2017,11,15,Tue,171900
A,274.15,0.0,0.0,90,Snow,2016,11,11,Wed,127860
B,272.21,0.0,0.0,90,Clouds,2016,12,23,Fri,55590
A,282.97,0.0,0.0,1,Clear,2016,11,23,Thu,31260
A,270.536,0.0,0.0,0,Clear,2017,2,3,Tue,9660
B,301.08,0.0,0.0,40,Clouds,2017,7,15,Fri,178350
A,270.5,0.0,0.0,90,Fog,2018,4,19,Tue,55020
A,295.95,0.0,0.0,0,Clear,2013,8,19,Thu,110310
B,262.44,0.0,0.0,90,Clouds,2014,2,15,Fri,162150
A,292.15,0.0,0.0,90,Drizzle,2017,6,11,Wed,138630
A,276.65,0.0,0.0,90,Rain,2015,12,3,Mon,9750
A,284.61,0.0,0.0,90,Rain,2016,4,15,Wed,183450
A,290.31,0.0,0.0,1,Clear,2015,9,15,Wed,171240
B,289.71,0.0,0.0,40,Clouds,2015,9,15,Fri,178470
B,294.86,0.0,0.0,92,Mist,2014,7,7,Sat,61440
A,266.03,0.0,0.0,90,Haze,2013,2,23,Mon,27300
A,269.48,0.0,0.0,90,Snow,2017,3,23,Wed,32520
B,298.11,0.0,0.0,1,Drizzle,2015,9,23,Fri,66330
A,291.24,1.91,0.0,90,Rain,2015,8,19,Tue,96630
B,297.15,0.0,0.0,5,Clear,2018,5,15,Fri,187860
A,300.48,0.0,0.0,1,Clear,2015,8,15,Thu,172230
A,271.48,0.0,0.0,64,Clouds,2013,12,3,Mon,9750
A,288.14,0.7,0.0,92,Mist,2013,6,15,Mon,175770
A,291.05,0.0,0.0,0,Clear,2016,6,7,Thu,199140
B,261.69,0.0,0.0,64,Snow,2013,12,19,Sun,74130
A,283.97,0.0,0.0,1,Clear,2017,6,3,Tue,10020
B,277.15,0.0,0.0,75,Clouds,2016,2,11,Sun,114030
B,293.137,0.0,0.0,56,Clouds,2015,6,23,Sat,61530
A,274.23,0.0,0.0,90,Haze,2018,4,11,Wed,144720
A,288.834,0.0,0.0,0,Clear,2016,10,15,Tue,151740
A,284.69,0.0,0.0,90,Clouds,2012,10,7,Thu,193230
A,287.75,0.0,0.0,90,Clouds,2016,9,7,Thu,189870
A,264.96,0.0,0.0,1,Clear,2013,1,11,Mon,128820
A,282.94,0.0,0.0,1,Clear,2017,10,7,Wed,193530
A,264.42,0.0,0.0,40,Mist,2013,2,7,Wed,212010
A,280.47,0.0,0.0,1,Clear,2015,10,7,Thu,191460
A,287.28,0.0,0.0,68,Rain,2012,10,19,Tue,99330
A,268.15,0.0,0.0,20,Haze,2018,1,3,Tue,8460
B,297.42,0.0,0.0,5,Clear,2017,5,15,Sat,140790
B,275.14,0.0,0.0,1,Clear,2013,10,7,Sat,76650
A,296.99,0.0,0.0,44,Clouds,2013,6,19,Tue,106410
B,271.58,0.0,0.0,1,Clear,2016,3,7,Fri,200310
A,268.37,0.0,0.0,90,Haze,2012,12,15,Tue,183600
B,282.23,0.0,0.0,0,Clear,2015,10,23,Fri,52110
A,292.75,0.0,0.0,40,Clouds,2017,5,19,Mon,96090
A,280.75,0.0,0.0,1,Clear,2017,6,7,Thu,195990
B,286.52,0.0,0.0,90,Thunderstorm,2013,5,7,Sun,33600
A,286.75,0.0,0.0,1,Clear,2015,9,23,Tue,28020
A,259.36,0.0,0.0,20,Mist,2013,2,7,Mon,207600
B,260.92,0.0,0.0,1,Clear,2013,1,19,Fri,94050
A,271.3,0.0,0.0,64,Mist,2013,12,7,Wed,120750
A,300.81,0.0,0.0,75,Thunderstorm,2016,7,15,Mon,145740
A,264.03,0.0,0.0,40,Clouds,2012,12,11,Tue,69420
B,273.27,0.58,0.0,20,Rain,2014,3,11,Fri,154380
B,268.03,0.0,0.0,1,Clear,2016,11,23,Sun,28680
B,291.69,0.0,0.0,1,Clear,2017,5,23,Sat,68010
B,272.81,0.0,0.0,90,Mist,2015,12,23,Sun,29760
B,299.67,0.0,0.0,90,Rain,2015,9,19,Sun,93900
A,286.08,0.0,0.0,90,Thunderstorm,2017,10,3,Mon,10020
B,295.55,0.0,0.0,75,Thunderstorm,2016,7,15,Sat,90
A,270.93,0.0,0.0,90,Clouds,2016,2,19,Wed,99480
B,287.356,0.0,0.0,0,Clear,2016,10,15,Sun,133050
B,253.39,0.0,0.0,1,Clear,2014,2,3,Fri,11970
A,293.91,0.0,0.0,1,Clear,2016,7,23,Wed,70650
A,267.15,0.0,0.0,20,Clouds,2012,11,23,Tue,40380
B,292.87,0.0,0.0,0,Clear,2013,9,3,Fri,11550
B,295.15,0.0,0.0,90,Mist,2018,7,7,Fri,179820
A,259.8,0.0,0.0,1,Clear,2016,2,23,Tue,33870
B,287.34,0.0,0.0,90,Clouds,2016,4,15,Sat,143460
B,275.95,0.0,0.0,90,Mist,2017,1,15,Sat,135030
A,263.5,0.0,0.0,1,Clear,2012,11,11,Tue,134910
A,289.72,0.0,0.0,90,Thunderstorm,2018,5,7,Wed,199230
A,287.82,0.0,0.0,1,Fog,2017,8,3,Tue,11280
B,254.15,0.0,0.0,90,Clouds,2014,3,11,Sat,128340
A,272.58,0.0,0.0,90,Snow,2018,1,11,Mon,97200
A,274.81,0.0,0.0,64,Haze,2013,12,11,Mon,137520
A,286.01,0.0,0.0,1,Clear,2018,9,23,Thu,37440
B,291.16,0.0,0.0,0,Clear,2013,8,23,Sat,66270
B,274.02,0.0,0.0,90,Clouds,2014,3,11,Sun,113670
B,282.06,0.0,0.0,90,Mist,2014,5,7,Fri,196200
B,254.96,0.0,0.0,1,Mist,2017,1,3,Sun,16350
B,265.94,0.0,0.0,90,Haze,2018,2,3,Sun,7620
B,297.06,0.25,0.0,90,Rain,2018,9,11,Sat,146910
B,300.42,0.0,0.0,40,Clouds,2017,7,19,Sat,100590
A,271.59,0.0,0.0,75,Mist,2017,1,23,Tue,30990
B,298.92,0.0,0.0,5,Clear,2018,8,11,Fri,143880
A,280.686,0.0,0.0,64,Clouds,2016,10,23,Thu,59430
B,266.48,0.0,0.0,75,Clouds,2017,2,19,Sun,63630
A,292.27,0.0,0.0,1,Clear,2014,5,15,Thu,185250
A,285.42,0.0,0.0,0,Clear,2013,8,3,Thu,11730
A,291.11,0.0,0.0,1,Clear,2016,8,23,Wed,35070
B,276.13,0.0,0.0,90,Clouds,2013,4,23,Sun,77970
A,297.98,0.0,0.0,0,Rain,2014,6,19,Mon,96150
A,251.67,0.0,0.0,40,Clouds,2013,1,11,Wed,134430
A,267.15,0.0,0.0,1,Clear,2017,12,3,Wed,11370
B,269.13,0.0,0.0,90,Snow,2013,2,11,Sat,126360
A,293.25,0.0,0.0,0,Clear,2016,9,19,Mon,94110
B,266.58,0.0,0.0,75,Clouds,2015,11,7,Fri,70080
A,295.88,0.0,0.0,75,Clouds,2018,8,3,Tue,10200
B,291.83,0.0,0.0,1,Clear,2015,10,23,Sat,53940
B,292.6,0.25,0.0,80,Rain,2016,9,3,Sun,12360
A,287.57,0.0,0.0,40,Clouds,2016,5,11,Wed,145230
A,286.88,0.0,0.0,40,Mist,2017,8,3,Mon,10500
A,283.47,0.0,0.0,90,Drizzle,2017,4,19,Wed,103560
A,289.76,2.85,0.0,90,Drizzle,2018,9,15,Mon,159810
A,279.09,0.0,0.0,90,Drizzle,2017,4,3,Thu,9810
A,275.15,0.0,0.0,90,Snow,2017,2,7,Tue,183270
B,261.82,0.0,0.0,90,Mist,2016,12,23,Fri,31710
A,281.01,0.0,0.0,1,Clear,2015,11,23,Mon,27930
A,277.89,0.0,0.0,0,Clear,2013,10,3,Thu,12180
A,276.53,0.0,0.0,90,Clouds,2012,11,23,Wed,55230
B,293.6,0.0,0.0,1,Clear,2016,9,11,Sat,126960
A,292.72,0.0,0.0,90,Rain,2017,6,11,Thu,139770
A,286.19,0.0,0.0,12,Clouds,2016,9,11,Tue,128430
B,290.46,0.0,0.0,1,Clear,2015,8,3,Fri,12000
B,294.25,3.4,0.0,90,Mist,2018,9,11,Sun,121200
A,285.99,0.0,0.0,100,Haze,2012,10,3,Wed,12240
A,262.35,0.0,0.0,1,Clear,2017,12,11,Thu,143220
A,274.15,0.0,0.0,90,Rain,2016,11,11,Wed,127860
B,296.13,0.78,0.0,75,Thunderstorm,2015,9,7,Sat,68490
