회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기
3033,2559,559,,기타,본  점,13,4.615384615,0.083333333,26
3034,7,7,,수산품,분당점,1,2.0,0.0,0
3035,103,17,,농산물,청량리점,10,4.8,0.291666667,26
3036,478,21,,기타,일산점,12,22.08333333,0.230188679,16
3037,156,75,,디자이너,강남점,2,1.5,0.0,15
3038,12,12,,화장품,강남점,1,1.0,0.0,0
3039,31,13,,구두,본  점,3,1.333333333,0.75,69
3040,89,63,,차/커피,본  점,10,3.0,0.433333333,29
3041,2234,474,,디자이너,본  점,30,2.166666667,0.276923077,11
3042,541,530,,건강식품,본  점,2,1.0,0.5,48
3043,1684,315,382.0,디자이너,본  점,35,1.885714286,0.333333333,10
3044,1560,108,30.0,일용잡화,일산점,59,2.983050847,0.272727273,5
3045,1499,328,426.0,일용잡화,분당점,30,2.666666667,0.5625,11
3046,80,63,,남성 캐주얼,본  점,2,2.0,0.0,7
3047,24,23,,차/커피,본  점,1,3.0,0.0,0
3048,420,338,112.0,스포츠,영등포점,3,1.0,0.333333333,54
3049,900,370,,가공식품,본  점,11,2.272727273,0.04,24
3050,166,129,,가공식품,잠실점,2,5.5,0.0,3
3051,3295,363,126.0,농산물,분당점,69,3.289855072,0.246696035,5
3052,200,52,7.0,시티웨어,영등포점,11,1.818181818,0.8,30
3053,4,2,,차/커피,본  점,1,7.0,0.0,0
3054,642,197,,수산품,영등포점,15,1.533333333,0.391304348,19
3055,254,95,1.0,가공식품,본  점,14,4.357142857,0.459016393,21
3056,587,205,,농산물,본  점,55,3.309090909,0.153846154,6
3057,17,15,,가공식품,본  점,1,5.0,0.0,0
3058,353,87,,기타,인천점,9,4.444444444,0.5,36
3059,271,83,,가공식품,영등포점,15,3.0,0.244444444,22
3060,465,108,100.0,기타,잠실점,36,3.194444444,0.443478261,8
3061,402,190,10.0,농산물,관악점,4,5.0,0.6,69
3062,62,32,,가공식품,잠실점,7,4.428571429,0.193548387,40
3063,168,61,54.0,피혁잡화,잠실점,7,1.571428571,0.0,44
3064,3,2,,젓갈/반찬,분당점,1,3.0,0.0,0
3065,113,71,,수산품,잠실점,2,1.5,0.0,112
3066,178,67,,일용잡화,영등포점,4,3.25,0.307692308,17
3067,11,10,,가공식품,본  점,2,4.5,0.0,21
3068,1222,396,,기타,잠실점,32,2.78125,0.426966292,11
3069,440,145,,기타,강남점,4,6.0,0.375,39
3070,319,48,,수산품,본  점,21,3.904761905,0.451219512,15
3071,39,25,,셔츠,일산점,1,2.0,0.0,0
3072,62,28,,남성 캐주얼,부산본점,2,1.5,0.0,13
3073,158,43,2.0,캐주얼,일산점,15,1.866666667,0.321428571,21
3074,6289,412,,농산물,관악점,123,4.479674797,0.337568058,2
3075,800,299,328.0,시티웨어,영등포점,11,2.727272727,0.1,24
3076,2015,368,,화장품,잠실점,15,3.066666667,0.347826087,19
3077,6217,1399,26.0,명품,본  점,72,2.486111111,0.223463687,4
3078,323,144,,가공식품,본  점,9,2.0,0.0,34
3079,738,114,101.0,기타,분당점,24,2.25,0.407407407,14
3080,7214,1152,80.0,기타,잠실점,66,2.893939394,0.267015707,5
3081,582,116,174.0,디자이너,부산본점,14,1.785714286,0.56,22
3082,469,170,,가공식품,본  점,6,4.833333333,0.310344828,56
3083,227,151,,화장품,분당점,3,1.666666667,0.0,81
3084,5,2,,일용잡화,본  점,2,1.0,0.0,98
3085,129,106,,남성정장,분당점,1,2.0,0.0,0
3086,709,94,,젓갈/반찬,분당점,15,3.4,0.294117647,22
3087,10,8,,섬유잡화,잠실점,1,2.0,0.0,0
3088,14,13,13.0,농산물,잠실점,4,2.25,0.111111111,49
3089,4273,661,27.0,시티웨어,본  점,31,2.0,0.35483871,11
3090,1287,722,888.0,가공식품,노원점,22,2.636363636,0.396551724,15
3091,7,7,,구두,관악점,1,1.0,1.0,0
3092,1011,66,291.0,캐주얼,본  점,48,5.229166667,0.043824701,7
3093,88,88,,시티웨어,안양점,1,1.0,0.0,0
3094,4541,1150,29.0,차/커피,분당점,131,3.786259542,0.342741935,2
3095,49,42,,모피/피혁,분당점,2,2.5,0.0,49
3096,638,224,,가공식품,본  점,4,3.5,0.357142857,27
3097,1706,245,,화장품,본  점,18,2.055555556,0.162162162,19
3098,4,3,,가공식품,분당점,1,4.0,1.0,0
3099,39,20,,캐주얼,잠실점,1,2.0,0.0,0
3100,107,65,,기타,일산점,5,2.4,0.083333333,57
3101,386,384,,기타,노원점,2,3.0,0.833333333,153
3102,356,285,,디자이너,영등포점,8,1.375,0.181818182,33
3103,2753,413,392.0,농산물,강남점,96,10.14583333,0.184804928,3
3104,20,20,,모피/피혁,분당점,1,1.0,0.0,0
3105,4,3,,육류,분당점,1,2.0,1.0,0
3106,191,126,7.0,젓갈/반찬,강남점,7,2.571428571,0.444444444,43
3107,67,67,,남성 캐주얼,부평점,1,1.0,0.0,0
3108,213,57,63.0,구두,잠실점,12,1.5,0.388888889,24
3109,21,21,,건강식품,본  점,1,1.0,0.0,0
3110,546,82,,기타,일산점,4,6.25,0.64,52
3111,1000,154,,화장품,부산본점,11,2.818181818,0.677419355,30
3112,391,126,,기타,잠실점,14,2.142857143,0.266666667,20
3113,10,5,,수산품,강남점,3,3.0,0.555555556,81
3114,1257,135,33.0,트래디셔널,부평점,17,2.058823529,0.742857143,20
3115,583,109,,화장품,부산본점,29,1.689655172,0.387755102,12
3116,228,42,29.0,가공식품,강남점,34,2.235294118,0.578947368,10
3117,113,113,,시티웨어,본  점,1,1.0,1.0,0
3118,52,42,,주류,잠실점,1,3.0,0.0,0
3119,2085,323,,화장품,본  점,18,2.111111111,0.236842105,18
3120,28,28,,화장품,본  점,1,2.0,0.0,0
3121,110,40,,건강식품,본  점,3,1.333333333,0.0,116
3122,1,1,,일용잡화,부산본점,1,1.0,1.0,0
3123,4942,442,251.0,남성 트랜디,본  점,68,2.235294118,0.506578947,5
3124,752,96,,기타,노원점,33,5.0,0.509090909,10
3125,509,99,,아동,영등포점,7,5.857142857,0.804878049,39
3126,69,57,,피혁잡화,본  점,3,1.666666667,0.4,49
3127,188,54,,구두,광주점,6,1.333333333,0.375,36
3128,4,2,,가공식품,분당점,1,7.0,1.0,0
3129,11,11,,섬유잡화,본  점,1,1.0,1.0,0
3130,584,256,,가공식품,잠실점,4,2.25,0.222222222,47
3131,458,128,93.0,섬유잡화,부산본점,41,1.365853659,0.160714286,8
3132,519,87,,기타,영등포점,11,2.727272727,0.166666667,27
3133,4270,482,1237.0,농산물,광주점,73,2.657534247,0.319587629,4
3134,2372,121,103.0,농산물,청량리점,121,3.26446281,0.33164557,2
3135,635,407,25.0,수산품,본  점,33,1.96969697,0.230769231,10
3136,1061,77,156.0,가공식품,본  점,100,5.2,0.178846154,3
3137,3693,493,169.0,명품,본  점,41,3.0,0.154471545,8
3138,416,9,,기타,분당점,47,16.5106383,0.25257732,6
3139,48,35,,구두,잠실점,1,2.0,0.0,0
3140,53,53,,화장품,분당점,1,1.0,0.0,0
3141,5521,1122,,골프,부산본점,48,2.208333333,0.613207547,7
3142,888,320,715.0,디자이너,영등포점,22,2.090909091,0.391304348,15
3143,912,195,14.0,기타,영등포점,20,3.25,0.0,16
3144,1372,149,581.0,기타,잠실점,43,4.069767442,0.508571429,7
3145,1905,151,365.0,명품,울산점,36,2.333333333,0.261904762,9
3146,3,3,,수산품,본  점,1,2.0,0.0,0
3147,4,2,,골프,본  점,1,3.0,0.0,0
3148,144,35,,축산가공,일산점,8,11.125,0.0,44
3149,1295,935,,농산물,본  점,15,2.2,0.454545455,21
3150,461,68,,기타,본  점,18,3.5,0.412698413,18
3151,479,40,,가공식품,일산점,34,2.705882353,0.217391304,10
3152,749,112,7.0,건강식품,본  점,29,1.655172414,0.083333333,12
3153,10,10,,스포츠,분당점,1,1.0,0.0,0
3154,219,191,,주방가전,본  점,2,1.0,0.0,24
3155,402,137,137.0,명품,강남점,14,1.928571429,0.185185185,23
3156,186,101,,시티웨어,본  점,4,3.0,0.0,71
3157,165,19,12.0,농산물,분당점,42,4.714285714,0.363636364,8
3158,117,58,,가공식품,잠실점,5,2.6,0.153846154,60
3159,40,25,,스포츠,부평점,2,2.5,0.4,1
3160,398,35,45.0,남성정장,잠실점,16,2.5,0.175,21
3161,2384,614,10.0,골프,본  점,13,1.692307692,0.545454545,26
3162,4,4,,식기,강남점,1,1.0,0.0,0
3163,284,157,,가공식품,잠실점,3,6.333333333,0.105263158,55
3164,462,101,66.0,캐주얼,강남점,9,3.222222222,0.689655172,20
3165,633,102,,수산품,미아점,38,2.842105263,0.166666667,8
3166,3132,1500,29.0,수산품,본  점,56,2.232142857,0.28,6
3167,14,14,,남성 캐주얼,부산본점,1,1.0,1.0,0
3168,356,101,,화장품,대전점,7,1.142857143,0.25,49
3169,21,21,,셔츠,영등포점,1,1.0,1.0,0
3170,2275,372,286.0,디자이너,대전점,29,2.620689655,0.434210526,12
3171,260,165,,농산물,분당점,13,2.0,0.076923077,22
3172,11736,900,926.0,디자이너,영등포점,70,2.271428571,0.257861635,5
3173,5416,138,,기타,본  점,79,5.53164557,0.178489703,4
3174,-524,136,972.0,기타,본  점,18,4.444444444,0.3375,16
3175,454,170,,캐주얼,부산본점,4,3.0,0.25,58
3176,107,32,,수산품,본  점,15,1.866666667,0.428571429,22
3177,122,91,,육류,영등포점,5,2.0,0.1,45
3178,311,311,,디자이너,일산점,1,1.0,0.0,0
3179,399,118,,모피/피혁,분당점,13,1.384615385,0.5,24
3180,952,32,,기타,분당점,67,4.119402985,0.489130435,5
3181,713,160,35.0,기타,분당점,17,2.588235294,0.0,20
3182,10761,505,711.0,명품,잠실점,120,1.875,0.328888889,2
3183,586,134,,화장품,청량리점,19,1.473684211,0.178571429,17
3184,126,95,,가공식품,대전점,11,4.090909091,0.422222222,29
3185,95,29,,화장품,부산본점,4,1.75,0.285714286,12
3186,52,30,,남성 캐주얼,본  점,2,1.5,0.0,67
3187,1108,473,,디자이너,잠실점,17,1.529411765,0.0,18
3188,112,55,,섬유잡화,분당점,3,1.333333333,0.0,46
3189,6,2,,가공식품,잠실점,2,5.0,0.0,38
3190,31,48,62.0,모피/피혁,영등포점,4,3.75,0.466666667,28
3191,225,88,,화장품,일산점,7,2.0,0.142857143,50
3192,310,47,,기타,광주점,28,5.464285714,0.490196078,12
3193,776,218,240.0,기타,부평점,45,10.08888889,0.922907489,7
3194,268,88,,주방가전,본  점,4,1.25,0.6,26
3195,138,58,,주류,강남점,3,3.333333333,0.0,71
3196,2252,279,52.0,기타,청량리점,27,6.518518519,0.079545455,13
3197,390,242,,기타,관악점,12,3.25,0.692307692,22
3198,537,1309,5638.0,디자이너,노원점,26,2.730769231,0.23943662,11
3199,12,12,,모피/피혁,청량리점,1,1.0,1.0,0
3200,217,107,12.0,수산품,영등포점,10,2.1,0.142857143,31
3201,1621,288,,기타,본  점,24,2.416666667,0.103448276,13
3202,283,153,,구두,잠실점,2,2.5,0.2,5
3203,593,442,,일용잡화,잠실점,5,2.2,0.909090909,32
3204,318,157,,가공식품,청량리점,15,3.0,0.088888889,23
3205,1766,191,207.0,명품,광주점,32,1.5,0.458333333,11
3206,4018,1015,,기타,일산점,21,3.523809524,0.824324324,16
3207,140,82,,캐주얼,노원점,3,1.666666667,0.8,79
3208,169,73,,농산물,강남점,6,10.66666667,0.015625,22
3209,325,176,9.0,기타,분당점,10,3.0,0.166666667,24
3210,2158,451,,기타,분당점,27,11.74074074,0.574132492,11
3211,41,41,,시티웨어,본  점,1,1.0,0.0,0
3212,94,30,,주방용품,본  점,1,4.0,0.0,0
3213,47,30,,피혁잡화,영등포점,2,1.5,0.0,70
3214,7,2,,차/커피,일산점,3,2.333333333,0.0,81
3215,283,59,,기타,분당점,20,4.8,0.78125,16
3216,47,45,,구두,미아점,1,2.0,1.0,0
3217,135,88,19.0,셔츠,분당점,5,1.6,0.625,37
3218,243,75,,가공식품,본  점,8,2.875,1.0,41
3219,321,170,,농산물,센텀시티점,3,2.666666667,0.625,83
3220,112,101,,가공식품,본  점,3,5.333333333,0.0,87
3221,230,78,,시티웨어,영등포점,8,1.25,0.0,36
3222,8,4,,일용잡화,부산본점,2,1.5,0.0,59
3223,712,150,,일용잡화,부산본점,11,2.545454545,0.714285714,31
3224,1367,391,,디자이너,영등포점,30,1.8,0.12962963,11
3225,1622,143,28.0,기타,광주점,22,5.045454545,0.0,15
3226,30,12,,화장품,본  점,8,1.375,0.0,37
3227,31,30,,구두,대전점,1,2.0,0.0,0
3228,8972,357,5.0,명품,본  점,70,3.6,0.682539683,4
3229,892,116,223.0,기타,분당점,20,3.0,0.316666667,15
3230,2152,516,,명품,본  점,40,2.325,0.258064516,8
3231,1,1,,농산물,대구점,1,1.0,0.0,0
3232,801,253,105.0,시티웨어,동래점,14,3.214285714,0.155555556,22
3233,72,39,,농산물,잠실점,2,2.0,0.5,37
3234,3653,370,,화장품,본  점,42,3.30952381,0.302158273,8
3235,111,45,,섬유잡화,본  점,7,1.428571429,0.6,39
3236,14,9,,육류,영등포점,1,2.0,1.0,0
3237,11,3,,축산가공,청량리점,4,4.75,0.631578947,2
3238,607,145,,디자이너,강남점,11,1.909090909,0.285714286,23
3239,3444,396,360.0,시티웨어,일산점,50,1.96,0.193877551,6
3240,19,19,,구두,부산본점,1,1.0,0.0,0
3241,30,12,,농산물,잠실점,2,5.0,0.4,48
3242,586,97,21.0,기타,미아점,38,6.631578947,0.257936508,9
3243,873,286,115.0,기타,광주점,35,2.342857143,0.353658537,10
3244,158,151,,시티웨어,잠실점,1,2.0,0.0,0
3245,727,274,,가공식품,일산점,6,3.166666667,0.210526316,12
3246,217,103,,일용잡화,영등포점,8,2.75,0.5,43
3247,5141,264,64.0,기타,일산점,75,4.573333333,0.29154519,4
3248,182,89,,명품,부산본점,5,2.6,0.846153846,54
3249,3435,500,214.0,디자이너,본  점,29,1.586206897,0.369565217,11
3250,295,150,42.0,기타,잠실점,15,1.6,0.375,23
3251,297,70,,기타,일산점,7,2.0,0.0,36
3252,41,41,,명품,본  점,1,1.0,0.0,0
3253,10,10,,란제리/내의,본  점,1,2.0,0.0,0
3254,327,135,,수산품,전주점,3,5.666666667,0.0,37
3255,598,150,,화장품,본  점,27,2.222222222,0.166666667,12
3256,391,391,,통신/컴퓨터,울산점,1,1.0,0.0,0
3257,228,44,,농산물,본  점,31,2.709677419,0.738095238,11
3258,973,679,1490.0,기타,노원점,59,3.881355932,0.139737991,6
3259,76,30,30.0,가공식품,본  점,29,2.413793103,0.142857143,11
3260,92,29,,가공식품,잠실점,12,3.666666667,0.272727273,28
3261,265,84,,식기,분당점,4,2.75,0.090909091,12
3262,417,62,,기타,노원점,20,8.15,0.398773006,16
3263,729,101,,농산물,분당점,41,9.341463415,0.467362924,8
3264,616,108,,가공식품,잠실점,15,1.866666667,0.071428571,21
3265,72,62,,디자이너,잠실점,2,1.0,0.5,48
3266,1786,555,,디자이너,본  점,20,1.55,0.258064516,15
3267,2117,258,341.0,기타,부산본점,76,2.434210526,0.351351351,4
3268,1,1,,육류,부산본점,1,2.0,0.0,0
3269,181,70,8.0,섬유잡화,본  점,4,2.75,0.0,43
3270,1,1,,캐주얼,영등포점,1,2.0,1.0,0
3271,3176,1323,161.0,화장품,본  점,48,3.375,0.358024691,7
3272,414,159,12.0,기타,본  점,19,3.368421053,0.234375,17
3273,409,113,9.0,모피/피혁,청량리점,15,2.066666667,0.387096774,21
3274,1224,297,,캐주얼,잠실점,32,1.71875,0.436363636,9
3275,146,54,,화장품,부산본점,4,2.5,0.0,71
3276,1257,865,63.0,캐주얼,본  점,10,1.9,0.263157895,25
3277,255,83,23.0,골프,본  점,7,2.0,0.785714286,42
3278,900,188,56.0,기타,영등포점,33,2.606060606,0.418604651,10
3279,100,100,,화장품,부산본점,1,1.0,0.0,0
3280,1100,748,122.0,가공식품,잠실점,22,3.909090909,0.302325581,15
3281,143,82,,명품,본  점,1,4.0,0.0,0
3282,6,6,,캐주얼,일산점,1,1.0,0.0,0
3283,17,16,,가공식품,영등포점,2,3.5,1.0,3
3284,23,20,,건강식품,분당점,2,1.5,0.666666667,85
3285,9,6,,명품,본  점,1,2.0,1.0,0
3286,286,93,,화장품,일산점,10,1.5,0.2,30
3287,148,95,39.0,골프,영등포점,3,1.333333333,0.25,6
3288,664,89,,농산물,관악점,41,7.780487805,0.335423197,7
3289,489,97,,수산품,잠실점,6,5.166666667,0.387096774,39
3290,10,7,,기타,영등포점,2,3.0,0.833333333,44
3291,67,50,,모피/피혁,광주점,3,1.666666667,0.0,105
3292,7,4,,기타,분당점,1,4.0,0.0,0
3293,22,14,,명품,분당점,1,2.0,1.0,0
3294,3967,1040,2663.0,디자이너,본  점,55,2.163636364,0.084033613,6
3295,102,36,,농산물,본  점,21,1.904761905,0.15,13
3296,2617,215,934.0,명품,광주점,63,2.253968254,0.309859155,5
3297,42,33,,구두,미아점,2,1.5,0.0,32
3298,2594,451,,가공식품,본  점,48,2.104166667,0.306930693,7
3299,10,7,,시티웨어,본  점,1,3.0,1.0,0
3300,3,3,,가공식품,대구점,1,4.0,1.0,0
3301,332,233,101.0,농산물,본  점,10,1.9,0.421052632,21
3302,407,218,,농산물,본  점,7,1.571428571,0.545454545,30
3303,6,3,,농산물,광주점,2,2.0,1.0,73
3304,329,164,10.0,시티웨어,잠실점,9,1.555555556,0.214285714,25
3305,30,30,,화장품,본  점,1,1.0,1.0,0
3306,849,282,,기타,광주점,37,3.378378378,0.496,9
3307,1543,435,1267.0,시티웨어,잠실점,25,2.44,0.262295082,13
3308,35,5,,가공식품,본  점,9,4.444444444,0.7,34
3309,79,79,,남성정장,본  점,1,1.0,0.0,0
3310,5,5,,섬유잡화,강남점,1,1.0,0.0,0
3311,193,80,,건강식품,본  점,5,1.4,0.0,60
3312,8,8,,주방용품,잠실점,1,2.0,1.0,0
3313,3,3,,가공식품,잠실점,1,1.0,1.0,0
3314,4250,1601,59.0,기타,영등포점,39,2.641025641,0.388349515,9
3315,147,147,,시티웨어,본  점,1,1.0,0.0,0
3316,1054,250,,남성 캐주얼,잠실점,25,1.8,0.8,13
3317,383,156,38.0,기타,잠실점,7,4.142857143,0.413793103,36
3318,215,78,,화장품,안양점,4,2.25,0.222222222,76
3319,10,5,,기타,미아점,5,2.4,0.5,14
3320,26,18,,구두,본  점,1,3.0,0.0,0
3321,58,48,18.0,명품,본  점,3,1.333333333,0.75,6
3322,1024,120,220.0,기타,광주점,32,3.15625,0.237623762,11
3323,4,2,,기타,부평점,2,1.5,0.0,2
3324,534,168,,기타,본  점,19,1.736842105,0.545454545,17
3325,20,17,,일용잡화,노원점,2,2.5,0.0,53
3326,425,98,,가공식품,영등포점,19,3.0,0.315789474,15
3327,1845,180,66.0,기타,인천점,35,2.6,0.263736264,9
3328,6,6,,피혁잡화,영등포점,1,1.0,0.0,0
3329,9981,556,622.0,골프,부산본점,95,2.442105263,0.275862069,3
3330,2953,325,11.0,기타,영등포점,21,2.904761905,0.557377049,16
3331,134,45,,농산물,미아점,6,2.0,0.0,17
3332,90,18,,기타,미아점,8,2.875,0.434782609,28
3333,537,470,,셔츠,분당점,1,4.0,0.0,0
3334,2834,287,115.0,골프,광주점,24,3.75,0.577777778,14
3335,672,72,,가공식품,일산점,25,3.32,0.228915663,14
3336,86,40,,가공식품,본  점,4,2.0,0.0,63
3337,75,24,11.0,주방용품,잠실점,9,1.444444444,0.076923077,32
3338,2573,420,159.0,가공식품,잠실점,34,3.470588235,0.186440678,10
3339,13,7,7.0,기타,노원점,2,6.5,0.0,6
3340,191,160,33.0,기타,잠실점,5,1.8,0.444444444,17
3341,810,283,,화장품,분당점,8,3.5,0.142857143,21
3342,5,5,,섬유잡화,청량리점,1,2.0,0.0,0
3343,51,17,,기타,본  점,7,2.428571429,0.411764706,29
3344,146,73,,골프,본  점,1,3.0,1.0,0
3345,58,27,,아동,노원점,2,1.5,0.666666667,4
3346,94,118,236.0,가공식품,노원점,84,3.023809524,0.535433071,4
3347,1650,270,,가공식품,일산점,45,2.577777778,0.439655172,7
3348,151,92,46.0,남성 캐주얼,부산본점,3,2.0,0.5,58
3349,38,18,,화장품,강남점,4,1.25,0.2,79
3350,12,6,,기타,미아점,1,15.0,0.0,0
3351,494,290,,가공식품,미아점,9,3.777777778,0.029411765,26
3352,1907,475,667.0,기타,본  점,22,2.409090909,0.283018868,16
3353,1862,362,,화장품,본  점,25,1.84,0.326086957,13
3354,757,175,,화장품,분당점,12,2.583333333,0.387096774,25
3355,41,26,,기타,부산본점,2,1.5,0.0,89
3356,2554,192,138.0,디자이너,영등포점,41,1.731707317,0.394366197,8
3357,1012,172,292.0,기타,영등포점,62,2.35483871,0.109589041,5
3358,2144,506,581.0,농산물,본  점,147,3.537414966,0.213461538,2
3359,22,14,,기타,잠실점,2,1.5,0.333333333,57
3360,2441,589,3.0,캐주얼,광주점,40,3.075,0.829268293,8
3361,3019,251,403.0,디자이너,일산점,52,2.230769231,0.172413793,6
3362,365,95,,기타,분당점,9,1.888888889,0.235294118,34
3363,53,37,,디자이너,잠실점,2,1.5,0.0,35
3364,755,123,,캐주얼,청량리점,15,1.4,0.476190476,20
3365,7,4,,주방용품,본  점,1,2.0,0.0,0
3366,2971,389,,시티웨어,영등포점,23,2.217391304,0.137254902,14
3367,3,3,,섬유잡화,안양점,1,2.0,0.0,0
3368,92,32,,농산물,잠실점,10,3.3,0.333333333,34
3369,461,111,12.0,가공식품,분당점,11,3.909090909,0.441860465,25
3370,5,2,,농산물,분당점,3,4.333333333,0.461538462,81
3371,475,158,,시티웨어,분당점,7,1.142857143,0.125,29
3372,366,78,191.0,기타,미아점,39,2.846153846,0.306306306,8
3373,930,320,,가공식품,부산본점,8,5.0,0.2,40
3374,58,29,,시티웨어,분당점,3,1.666666667,0.0,23
3375,959,115,14.0,농산물,부산본점,51,5.490196078,0.189285714,7
3376,2794,437,16.0,농산물,잠실점,50,4.38,0.424657534,5
3377,191,181,26.0,모피/피혁,영등포점,4,3.25,0.0,46
3378,2562,480,17.0,가공식품,본  점,57,2.543859649,0.427586207,6
3379,13,30,30.0,시티웨어,분당점,3,2.0,0.5,81
3380,2,2,,생활잡화,부산본점,1,1.0,1.0,0
3381,29,18,,농산물,분당점,3,2.0,0.0,49
3382,5558,1420,375.0,디자이너,일산점,63,1.968253968,0.25,5
3383,877,108,,명품,본  점,26,2.538461538,0.075757576,13
3384,3651,315,392.0,명품,부산본점,76,1.592105263,0.297520661,4
3385,198,30,,섬유잡화,본  점,7,3.285714286,0.52173913,36
3386,1157,1102,722.0,기타,청량리점,30,2.066666667,0.322580645,12
3387,1744,296,9.0,디자이너,일산점,13,2.153846154,0.321428571,20
3388,2,2,,수산품,강남점,1,2.0,0.0,0
3389,874,579,615.0,가공식품,부산본점,13,4.307692308,0.607142857,21
3390,2875,192,72.0,기타,본  점,64,3.359375,0.325581395,5
3391,3142,888,581.0,가공식품,본  점,51,2.529411765,0.294573643,6
3392,109,43,,기타,강남점,4,3.5,0.357142857,43
3393,23,23,,섬유잡화,영등포점,1,1.0,0.0,0
